attempt_no,variant_id,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
27239,000e4a79ea0ffe85,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_FAST,961,207,"{""anchor"":""CLOSE"",""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.07,""wick_min"":0.25}",78,-13.36176886407403,0.7345759296255242,-0.17130472902659014,21.030682515489612,8,-3.880203751992215,0.39084905305342227,-0.4850254689990269,5.131041486994404,14,-1.242739949544836,0.8501976961781745,-0.08876713925320256,5.01820874020381,25,-8.773717260857463,0.5298947435273251,-0.35094869043429855,12.392950194794022,31,0.5348920983204839,1.0314417076010927,0.017254583816789803,5.94691099100015,-24.108062479463257,1.0,8,0.39084905305342227,-0.4850254689990269,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
27240,001b686969ea87c8,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_FAST,398,76,"{""anchor"":""MID"",""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.12,""wick_min"":0.25}",3,-1.0874972693196834,0.521810864014866,-0.3624990897732278,2.274199030221154,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,-1.0874972693196834,0.521810864014866,-0.3624990897732278,2.274199030221154,0.0,1.0,0,0.0,-0.3624990897732278,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
27241,002b80e8548f9dc9,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_FAST,468,91,"{""anchor"":""CLOSE"",""geometry_id"":""C_FAST"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.25}",12,0.9192706974353253,1.1358570074855825,0.07660589145294378,5.533056770964817,1,1.1871105620949474,inf,1.1871105620949474,0.0,1,-1.2334009513788777,0.0,-1.2334009513788777,1.2334009513788777,1,0.5731872797815084,inf,0.5731872797815084,0.0,9,0.3923738069377476,1.0709144733516491,0.04359708965974973,5.5330567709648175,-6.193270442562186,0.43318105837958876,1,0.0,-1.2334009513788777,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
27242,0052cb956d7366d2,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_BALANCED,1607,345,"{""anchor"":""CLOSE"",""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.1}",404,-99.14511686679273,0.6198876699331779,-0.2454087051158236,104.32651176612072,70,-19.482945675804768,0.6117092801193424,-0.27832779536863955,24.668317113402544,99,-29.816764948594646,0.5538141892514438,-0.30117944392519846,33.03073031827834,127,-36.36800818275429,0.5555293043528415,-0.2863622691555456,36.368008182754295,108,-13.477398059639041,0.7826430846734935,-0.12479072277443556,16.446822535395814,-112.34078040789065,1.0,70,0.5538141892514438,-0.30117944392519846,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
27243,0067d9873d155492,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_BALANCED,646,135,"{""anchor"":""MID"",""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.4}",184,-54.70691932067151,0.5897460535391196,-0.29732021369930167,59.80872424895955,32,-4.854684211432885,0.7709228539771165,-0.15170888160727766,9.122701543306533,54,-22.02771556808151,0.5073099878795824,-0.4079206586681761,24.91192343961988,45,-14.361749448307012,0.5165682724053119,-0.31914998774015585,19.71334024893548,53,-13.46277009285011,0.6432717513203718,-0.25401453005377567,14.945837190335181,-67.2982404093555,1.0,32,0.5073099878795824,-0.4079206586681761,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
27244,0073a6818fb4f886,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_FAST,1136,247,"{""anchor"":""MID"",""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.03,""sweep_atr"":0.03,""wick_min"":0.25}",56,-25.53718796645453,0.4234574471031632,-0.456021213686688,28.349439498929893,8,-8.16142538901467,0.061921127773304975,-1.0201781736268338,8.161425389014672,11,0.9420952061870699,1.1596697624573904,0.08564501874427909,2.379333896343654,15,-15.505437656643519,0.032336898247077014,-1.0336958437762347,16.023590884632675,22,-2.81242012698341,0.7942582503306912,-0.1278372784992459,5.838775331915809,-34.30471662701758,1.0,8,0.032336898247077014,-1.0336958437762347,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
27245,0091ec311eda5e63,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_FAST,593,117,"{""anchor"":""CLOSE"",""geometry_id"":""C_FAST"",""hour_window"":""ALL_LIQUID"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.4}",51,-13.610106144459543,0.6091920490262841,-0.2668648263619518,15.651553998752554,5,0.06484491740323639,1.0267422979635359,0.012968983480647279,1.238814410697416,11,-1.300061582867138,0.7825348921329709,-0.11818741662428528,4.024070966824638,16,-8.274388533132399,0.40944932516047783,-0.5171492833207749,10.430405562271492,19,-4.100500945863242,0.6696125926127451,-0.21581583925596012,6.641536806489292,-23.567510431258498,1.0,5,0.40944932516047783,-0.5171492833207749,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
27246,00c75e76a965c5a9,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_EXTENDED,595,121,"{""anchor"":""MID"",""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.1}",177,-39.57720413242818,0.7212585042761881,-0.22360002334705187,45.68233111467178,39,-14.029952609808236,0.5934098569235509,-0.3597423746104676,15.381593658326574,45,-6.192986917009236,0.8157428831307063,-0.13762193148909413,11.070841933210446,49,-16.65320136383697,0.6006089992833719,-0.33986125232320347,16.850503383365417,44,-2.701063241773736,0.9160427793974424,-0.0613878009494031,9.701971559374842,-56.088367859992815,1.0,39,0.5934098569235509,-0.3597423746104676,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
27247,00ce7bc6fb5b1afd,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_BALANCED,677,138,"{""anchor"":""MID"",""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.03,""wick_min"":0.1}",88,-18.309030867816787,0.7130136160092371,-0.20805716895246348,24.294168839464458,9,1.4933943871368427,1.235137984134423,0.1659327096818714,5.106404944275113,24,-17.57249951746802,0.21143768958550013,-0.7321874798945008,17.57249951746802,21,0.5469269488002151,1.0463684850416761,0.02604414041905786,5.288540992893074,34,-2.776852686285821,0.8811633102258543,-0.08167213783193591,6.255226353543473,-31.20090986143454,1.0,9,0.21143768958550013,-0.7321874798945008,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
27248,00dd0599a8dc2314,CHOP,CHOP_PREVIOUS_DAY_EXTREME_RECLAIM,C_FAST,978,215,"{""anchor"":""MID"",""geometry_id"":""C_FAST"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.1}",78,-29.915464142054336,0.47816147049259006,-0.38353159156479916,32.764673301939126,10,-7.9208101877607255,0.2026764141814787,-0.7920810187760725,7.9208101877607255,16,2.029259558203258,1.2855859785686123,0.12682872238770362,3.3358652645001987,25,-19.998589119634264,0.1735257936977477,-0.7999435647853705,19.99858911963426,27,-4.025324392862606,0.7498202449717262,-0.14908608862454095,8.979390235936465,-39.54081986547626,1.0,10,0.1735257936977477,-0.7999435647853705,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
