expert,family,representative,role,included_in_family_panel,pairwise_spa_role,assignment_reason
asia_range_london_breakout_v0,asia_range_london_breakout_v0,asia_range_london_breakout_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
asia_range_london_failed_break_reversal_v0,asia_range_london_failed_break_reversal_v0,asia_range_london_failed_break_reversal_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
breakout_retest,breakout_retest_family,breakout_retest,family_representative,true,approved_family_under_test,Pre-registered breakout-retest family representative from D2_METHOD_DECISION_2026_05_27.md.
cot_gold_positioning_reversal_v0,cot_gold_positioning_reversal_v0,cot_gold_positioning_reversal_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
d1_compression_h4_expansion_v0,d1_compression_h4_expansion_v0,d1_compression_h4_expansion_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
d1_inside_day_breakout_v0,d1_inside_day_breakout_v0,d1_inside_day_breakout_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
d1_momentum_h4_pullback_v0,d1_momentum_h4_pullback_v0,d1_momentum_h4_pullback_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
d1_multi_day_exhaustion_reversion_v0,d1_multi_day_exhaustion_reversion_v0,d1_multi_day_exhaustion_reversion_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
d1_outside_day_followthrough_v0,d1_outside_day_followthrough_v0,d1_outside_day_followthrough_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
d1_volatility_expansion_reversal_v0,d1_volatility_expansion_reversal_v0,d1_volatility_expansion_reversal_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
d1_w1_momentum_h4_pullback_v0,d1_w1_momentum_h4_pullback_v0,d1_w1_momentum_h4_pullback_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
daily_pivot_reclaim_v0,daily_pivot_reclaim_v0,daily_pivot_reclaim_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
emr_inactivity_long_v0,emr_inactivity_long_v0,emr_inactivity_long_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
extreme_activity_mean_reversion_v0,extreme_activity_mean_reversion_v0,extreme_activity_mean_reversion_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
gold_fx_proxy_divergence_v0,gold_fx_proxy_divergence_v0,gold_fx_proxy_divergence_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h1_calendar_drift_state_v0,h1_calendar_drift_state_v0,h1_calendar_drift_state_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h1_m5_path_skew_reversal_v0,h1_m5_path_skew_reversal_v0,h1_m5_path_skew_reversal_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h1_macro_event_aftershock_v0,h1_macro_event_aftershock_v0,h1_macro_event_aftershock_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h1_return_autocorrelation_state_v0,h1_return_autocorrelation_state_v0,h1_return_autocorrelation_state_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h1_smooth_trend_exhaustion_reversal_v0,h1_smooth_trend_exhaustion_reversal_v0,h1_smooth_trend_exhaustion_reversal_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h1_tick_volume_climax_reversal_v0,h1_tick_volume_climax_reversal_v0,h1_tick_volume_climax_reversal_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h1_volatility_squeeze_breakout_v0,h1_volatility_squeeze_breakout_v0,h1_volatility_squeeze_breakout_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h1_walk_forward_linear_state_v0,h1_walk_forward_linear_state_v0,h1_walk_forward_linear_state_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_breakeven_inflation_momentum_v0,h4_breakeven_inflation_momentum_v0,h4_breakeven_inflation_momentum_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_credit_spread_stress_momentum_v0,h4_credit_spread_stress_momentum_v0,h4_credit_spread_stress_momentum_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_d1_momentum_expansion_continuation_v0,h4_d1_momentum_expansion_continuation_v0,h4_d1_momentum_expansion_continuation_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_financial_conditions_stress_reversal_v0,h4_financial_conditions_stress_reversal_v0,h4_financial_conditions_stress_reversal_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_gold_futures_volume_climax_v0,h4_gold_futures_volume_climax_v0,h4_gold_futures_volume_climax_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_gvz_volatility_panic_reversal_v0,h4_gvz_volatility_panic_reversal_v0,h4_gvz_volatility_panic_reversal_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_inside_bar_d1_momentum_breakout_v0,h4_inside_bar_d1_momentum_breakout_v0,h4_inside_bar_d1_momentum_breakout_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_macro_composite_risk_state_v0,h4_macro_composite_risk_state_v0,h4_macro_composite_risk_state_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_macro_composite_risk_state_v1,h4_macro_composite_risk_state_v1,h4_macro_composite_risk_state_v1,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_policy_uncertainty_safe_haven_v0,h4_policy_uncertainty_safe_haven_v0,h4_policy_uncertainty_safe_haven_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_real_yield_proxy_momentum_v0,h4_real_yield_proxy_momentum_v0,h4_real_yield_proxy_momentum_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_treasury_curve_stress_momentum_v0,h4_treasury_curve_stress_momentum_v0,h4_treasury_curve_stress_momentum_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_us_session_liquidity_reversal_v0,h4_us_session_liquidity_reversal_v0,h4_us_session_liquidity_reversal_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_vix_risk_off_reversal_v0,h4_vix_risk_off_reversal_v0,h4_vix_risk_off_reversal_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
h4_walk_forward_knn_momentum_state_v0,h4_walk_forward_knn_momentum_state_v0,h4_walk_forward_knn_momentum_state_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
liquidity_sweep_continuation_v0,liquidity_sweep_continuation_v0,liquidity_sweep_continuation_v0,independent_representative,true,independent_alternative_family,Not listed as same-family in the pre-registered family assignment rule; kept as its own family.
