candidate_id,archetype,direction,threshold,stop_atr,target_r,discovery_fit_trades_pass,discovery_fit_stress_pf_pass,discovery_fit_stress_net_pass,discovery_fit_positive_month_share_pass,discovery_fit_top5_removed_pf_pass,discovery_fit_trades,discovery_fit_stress_pf,discovery_fit_stress_net_pips,discovery_confirm_trades_pass,discovery_confirm_stress_pf_pass,discovery_confirm_stress_net_pass,discovery_confirm_positive_month_share_pass,discovery_confirm_top5_removed_pf_pass,discovery_confirm_trades,discovery_confirm_stress_pf,discovery_confirm_stress_net_pips,weakest_discovery_stress_pf,both_stage_gates_pass,worst_one_sided_p_value,bh_adjusted_p_value,fdr_gate_pass,failure_reasons
EURHUNT01_0433,compression_breakout_long,long,0.65,1.25,1.25,False,True,True,True,False,3,3.0006418066374168,20.913422802161076,False,True,True,True,False,6,6.486206279944279,81.89048964053669,3.0006418066374168,False,0.21594326037971412,1.0,False,discovery_fit:trades|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0437,compression_breakout_long,long,0.65,1.5,1.0,False,True,True,True,False,3,2.423092552390996,17.65208023787418,False,True,True,True,False,6,5.221963962978056,75.03248242476579,2.423092552390996,False,0.2630740777644336,1.0,False,discovery_fit:trades|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0440,compression_breakout_long,long,0.65,1.5,2.0,False,True,True,False,False,3,1.392001729498794,10.218420539430507,False,True,True,False,False,5,2.4279885143581135,64.95852702063627,1.392001729498794,False,0.4179509434265093,1.0,False,discovery_fit:trades|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0435,compression_breakout_long,long,0.65,1.25,2.0,False,True,True,False,False,3,1.3718948950452625,8.165350449525878,False,True,True,True,False,5,3.237103914898771,71.00436276736482,1.3718948950452625,False,0.4212782795710771,1.0,False,discovery_fit:trades|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0424,compression_breakout_long,long,0.65,0.75,1.5,False,True,True,True,False,4,1.646425131183916,8.713131767623452,False,True,True,True,False,6,1.1601660494458228,5.077565130382158,1.1601660494458228,False,0.440773014244666,1.0,False,discovery_fit:trades|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0432,compression_breakout_long,long,0.65,1.25,1.0,False,True,True,False,False,4,1.1524198718068919,3.2818410715116393,False,True,True,True,False,6,5.142068926340078,61.82706868730537,1.1524198718068919,False,0.45167297980662335,1.0,False,discovery_fit:trades|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0459,compression_breakout_long,long,0.75,1.5,1.5,False,True,True,True,False,28,1.1618544511867437,45.67749095949992,False,True,True,False,False,22,1.1494455639204884,32.796362719898966,1.1494455639204884,False,0.3925095658908647,1.0,False,discovery_fit:trades|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0450,compression_breakout_long,long,0.75,1.0,2.0,False,True,True,True,False,28,1.1216176782278133,26.433321030803892,False,True,True,False,False,22,1.166581782607608,27.581084956277337,1.1216176782278133,False,0.39088630229762233,1.0,False,discovery_fit:trades|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0451,compression_breakout_long,long,0.75,1.25,0.75,False,True,True,True,False,29,1.3308639991392972,49.169861756678884,False,True,True,False,False,26,1.1149350381042789,17.62971017776528,1.1149350381042789,False,0.40576856879976764,1.0,False,discovery_fit:trades|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0478,compression_breakout_long,long,0.85,1.5,1.25,True,True,True,True,False,76,1.213722140036223,158.5054753933448,True,False,True,False,False,73,1.0974706717282297,63.68388928453973,1.0974706717282297,False,0.3599612552572019,1.0,False,discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0477,compression_breakout_long,long,0.85,1.5,1.0,True,False,True,True,False,80,1.0759365520696549,55.71104908316475,True,False,True,True,False,75,1.0804214320367673,49.313866766619626,1.0759365520696549,False,0.379723894275682,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0170,trend_pullback_short,short,0.3,1.0,2.0,True,False,True,False,False,134,1.0596838847072685,79.05207311372271,True,True,True,False,False,135,1.1952478222905731,222.2244067808868,1.0596838847072685,False,0.38104408939826917,1.0,False,discovery_fit:stress_pf|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0456,compression_breakout_long,long,0.75,1.5,0.75,False,True,True,True,False,29,1.1265498497993198,25.216292360958416,False,False,True,False,False,25,1.0499195771196645,9.329311776846435,1.0499195771196645,False,0.45820937178733867,1.0,False,discovery_fit:trades|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0453,compression_breakout_long,long,0.75,1.25,1.25,False,False,True,True,False,28,1.0467602502064646,10.584065370065751,False,True,True,False,False,22,1.8306754790221562,108.01587013627645,1.0467602502064646,False,0.45378438214731165,1.0,False,discovery_fit:trades|discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0575,compression_breakout_short,short,0.85,1.25,2.0,True,False,True,True,False,90,1.0848237791176514,81.22230117110163,True,False,True,True,False,93,1.0420488171373663,35.23764691548955,1.0420488171373663,False,0.4307270966451904,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0439,compression_breakout_long,long,0.65,1.5,1.5,False,False,True,False,False,3,1.0372879012134322,0.9719943228790342,False,True,True,True,False,6,2.9796788809151815,74.84630218920175,1.0372879012134322,False,0.49032792868372554,1.0,False,discovery_fit:trades|discovery_fit:stress_pf|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0460,compression_breakout_long,long,0.75,1.5,2.0,False,False,True,True,False,28,1.0311725748304066,10.002796404554147,False,False,True,False,False,21,1.0950632011911143,23.193673134906902,1.0311725748304066,False,0.47110113751682126,1.0,False,discovery_fit:trades|discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0178,trend_pullback_short,short,0.3,1.5,1.25,True,False,True,False,False,131,1.0258684457227631,40.90795175789417,True,False,True,False,False,130,1.0590829482096862,81.4687725258029,1.0258684457227631,False,0.44486415216728525,1.0,False,discovery_fit:stress_pf|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0570,compression_breakout_short,short,0.85,1.0,2.0,True,False,True,False,False,97,1.0226824013974682,19.300822978905067,True,True,True,True,False,95,1.1794538201590108,120.13949752132356,1.0226824013974682,False,0.4588686977250015,1.0,False,discovery_fit:stress_pf|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0434,compression_breakout_long,long,0.65,1.25,1.5,False,False,True,False,False,3,1.0209507103667645,0.45999526906742716,False,True,True,True,False,6,7.830343633548779,101.95391059377245,1.0209507103667645,False,0.49450687855022446,1.0,False,discovery_fit:trades|discovery_fit:stress_pf|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0174,trend_pullback_short,short,0.3,1.25,1.5,True,False,True,False,False,133,1.0205610322356964,30.528381155521686,True,True,True,True,False,132,1.135673018025348,169.00878441471866,1.0205610322356964,False,0.456061800235824,1.0,False,discovery_fit:stress_pf|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0190,trend_pullback_short,short,0.4,1.0,2.0,True,False,True,True,False,107,1.0846764909774496,87.89576037278441,True,False,True,False,False,110,1.019701636342837,19.690939946524498,1.019701636342837,False,0.4677403660741144,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0900,failed_break_reversion_long,long,0.2,1.5,2.0,True,True,True,True,True,153,1.2384629324583762,393.64209455270117,True,False,True,False,False,179,1.0171135696329392,28.62587239143022,1.0171135696329392,False,0.4641028521152841,1.0,False,discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0180,trend_pullback_short,short,0.3,1.5,2.0,True,False,True,False,False,119,1.0170497802286902,27.549733306996266,True,True,True,True,False,124,1.161618293711502,233.34474631350844,1.0170497802286902,False,0.4675339955285043,1.0,False,discovery_fit:stress_pf|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0479,compression_breakout_long,long,0.85,1.5,1.5,True,True,True,True,True,74,1.2803043575862858,212.83544278406094,True,False,True,False,False,72,1.0167740667561591,12.184466998062447,1.0167740667561591,False,0.474974265445419,1.0,False,discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0578,compression_breakout_short,short,0.85,1.5,1.25,True,False,True,True,False,96,1.0161909747527673,16.738736347300602,True,False,True,False,False,95,1.0346638712909573,29.645216712175582,1.0161909747527673,False,0.4695738356833089,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0895,failed_break_reversion_long,long,0.2,1.25,2.0,True,True,True,True,True,158,1.2693606764998921,417.1209885335394,True,False,True,False,False,181,1.0161272259112824,24.996208070033816,1.0161272259112824,False,0.4657136760640067,1.0,False,discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0573,compression_breakout_short,short,0.85,1.25,1.25,True,False,True,False,False,101,1.0088006884500214,8.027252426183743,True,False,True,True,False,97,1.099211444514386,71.10238334495,1.0088006884500214,False,0.4829682370227111,1.0,False,discovery_fit:stress_pf|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0185,trend_pullback_short,short,0.4,0.75,2.0,True,False,True,True,False,118,1.0074079061885006,6.696097769512022,True,False,True,False,False,119,1.0698304116643476,55.62594924723894,1.0074079061885006,False,0.4852906726210876,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0577,compression_breakout_short,short,0.85,1.5,1.0,True,False,True,True,False,99,1.0027358006695979,2.6087761064675057,True,False,True,False,False,97,1.0867547427263358,66.39515008282325,1.0027358006695979,False,0.4947201511479904,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0454,compression_breakout_long,long,0.75,1.25,1.5,False,False,True,True,False,28,1.0018554047786874,0.46659163926610603,False,True,True,False,False,22,2.2086536515530186,157.16579959669784,1.0018554047786874,False,0.49815136749302535,1.0,False,discovery_fit:trades|discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0574,compression_breakout_short,short,0.85,1.25,1.5,True,False,False,False,False,99,0.9973366766217273,-2.608329041593379,True,False,True,True,False,96,1.0921435752252355,70.82192253504398,0.9973366766217273,False,0.5050885092097209,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0860,failed_break_reversion_long,long,0.1,1.5,2.0,True,False,True,True,False,224,1.0389622877014446,97.79894156838641,True,False,False,False,False,243,0.9970644249963286,-6.899075160774629,0.9970644249963286,False,0.5071145737261393,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0455,compression_breakout_long,long,0.75,1.25,2.0,False,False,False,True,False,28,0.9897000199546909,-2.913379762613964,False,True,True,False,False,21,1.40047292808907,73.84506251184803,0.9897000199546909,False,0.5099095679148846,1.0,False,discovery_fit:trades|discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0499,compression_breakout_long,long,0.95,1.5,1.5,True,True,True,False,False,135,1.135086465644379,205.85001168483421,True,False,False,False,False,128,0.9853655647627524,-20.563893182144312,0.9853655647627524,False,0.5300969141417415,1.0,False,discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0428,compression_breakout_long,long,0.65,1.0,1.25,False,True,True,True,False,4,1.4174833760149483,7.308157607019751,False,False,False,True,False,6,0.9850404729941368,-0.6253457586228279,0.9850404729941368,False,0.5058661645392386,1.0,False,discovery_fit:trades|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0498,compression_breakout_long,long,0.95,1.5,1.25,True,False,True,True,False,138,1.0751831345638572,111.07816502251917,True,False,False,False,False,137,0.9849017768332646,-21.095541551156888,0.9849017768332646,False,0.5325871488081734,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0169,trend_pullback_short,short,0.3,1.0,1.5,True,False,False,False,False,141,0.978424500970841,-28.137641357302044,True,True,True,False,False,139,1.1080813244588266,115.34293995040699,0.978424500970841,False,0.5486574206885287,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0855,failed_break_reversion_long,long,0.1,1.25,2.0,True,False,True,True,False,238,1.0741662695545007,181.97915348429984,True,False,False,False,False,251,0.9715559337832529,-64.18949846163486,0.9715559337832529,False,0.5719018181185903,1.0,False,discovery_fit:stress_pf|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0175,trend_pullback_short,short,0.3,1.25,2.0,True,False,False,False,False,124,0.968841873086233,-46.38465616570576,True,True,True,True,False,129,1.1193056030094943,155.06187953236827,0.968841873086233,False,0.5628207922629272,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:positive_month_share|discovery_fit:top5_removed_pf|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0894,failed_break_reversion_long,long,0.2,1.25,1.5,True,True,True,True,False,158,1.1102624665274252,166.42752412991086,True,False,False,False,False,182,0.9679216180741901,-48.38905524833352,0.9679216180741901,False,0.5720934345241534,1.0,False,discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0194,trend_pullback_short,short,0.4,1.25,1.5,True,False,False,True,False,108,0.9661399014508126,-41.35209400926973,True,False,True,False,False,106,1.0268152404634443,28.55783085291857,0.9661399014508126,False,0.5668654870059426,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0899,failed_break_reversion_long,long,0.2,1.5,1.5,True,True,True,True,True,153,1.2273859909650524,358.3155495150108,True,False,False,False,False,179,0.9657305318309003,-55.96765037259023,0.9657305318309003,False,0.5742077297085182,1.0,False,discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0198,trend_pullback_short,short,0.4,1.5,1.25,True,False,False,True,False,107,0.9985625184466522,-1.880471508926341,True,False,False,False,False,104,0.9652328536376412,-41.032779525435245,0.9652328536376412,False,0.5609192637840431,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0199,trend_pullback_short,short,0.4,1.5,1.5,True,False,False,True,False,101,0.9741671164230754,-33.490105736440114,True,False,False,False,False,103,0.9645826830014128,-44.39408574899562,0.9645826830014128,False,0.5601148592939191,1.0,False,discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:top5_removed_pf|discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0458,compression_breakout_long,long,0.75,1.5,1.25,False,False,False,True,False,28,0.9632512572249444,-10.370986732665564,False,True,True,False,False,22,2.1938581062655786,165.96498469515817,0.9632512572249444,False,0.5378203628662181,1.0,False,discovery_fit:trades|discovery_fit:stress_pf|discovery_fit:stress_net|discovery_fit:top5_removed_pf|discovery_confirm:trades|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
EURHUNT01_0815,failed_break_reversion_long,long,0.0,1.25,2.0,True,True,True,True,True,323,1.1420467890953183,454.57429938056225,True,False,False,False,False,323,0.9624902993871534,-104.64898430339605,0.9624902993871534,False,0.6082854403484468,1.0,False,discovery_confirm:stress_pf|discovery_confirm:stress_net|discovery_confirm:positive_month_share|discovery_confirm:top5_removed_pf|campaign:fdr
