recorded_at_broker,recorded_at_utc,evidence_scope,run_id,account_login,account_server,terminal_build,target_symbol,source_symbol,interval_open_broker,interval_close_broker_exclusive,interval_open_configured_utc,interval_close_configured_utc_exclusive,configured_broker_utc_offset_seconds,source_status,terminal_error_code,copied_tick_count,valid_two_sided_quote_count,first_tick_msc,last_tick_msc,first_tick_time,last_tick_time,first_bid,bid_high,bid_low,last_bid,first_ask,ask_high,ask_low,last_ask,spread_min_points,spread_mean_points,spread_max_points,symbol_digits,symbol_point
2026.06.01 13:05:00,2026.06.01 13:05:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPUSD,2026.06.01 13:00:00,2026.06.01 13:05:00,2026.06.01 13:00:00,2026.06.01 13:05:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:05:00,2026.06.01 13:05:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USDJPY,2026.06.01 13:00:00,2026.06.01 13:05:00,2026.06.01 13:00:00,2026.06.01 13:05:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:05:00,2026.06.01 13:05:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPJPY,2026.06.01 13:00:00,2026.06.01 13:05:00,2026.06.01 13:00:00,2026.06.01 13:05:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:05:00,2026.06.01 13:05:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,DOLLARIDXUSD,2026.06.01 13:00:00,2026.06.01 13:05:00,2026.06.01 13:00:00,2026.06.01 13:05:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:05:00,2026.06.01 13:05:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USTBONDTRUSD,2026.06.01 13:00:00,2026.06.01 13:05:00,2026.06.01 13:00:00,2026.06.01 13:05:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:10:00,2026.06.01 13:10:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURUSD,2026.06.01 13:05:00,2026.06.01 13:10:00,2026.06.01 13:05:00,2026.06.01 13:10:00,0,OK,0,399,399,1780319100000,1780319399442,2026.06.01 13:05:00,2026.06.01 13:09:59,1.16435,1.16435,1.16399,1.16423,1.16442,1.16442,1.16406,1.16430,7.000,7.000,7.000,5,0.00001
2026.06.01 13:10:00,2026.06.01 13:10:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURGBP,2026.06.01 13:05:00,2026.06.01 13:10:00,2026.06.01 13:05:00,2026.06.01 13:10:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:10:00,2026.06.01 13:10:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURJPY,2026.06.01 13:05:00,2026.06.01 13:10:00,2026.06.01 13:05:00,2026.06.01 13:10:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:10:00,2026.06.01 13:10:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPUSD,2026.06.01 13:05:00,2026.06.01 13:10:00,2026.06.01 13:05:00,2026.06.01 13:10:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:10:00,2026.06.01 13:10:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USDJPY,2026.06.01 13:05:00,2026.06.01 13:10:00,2026.06.01 13:05:00,2026.06.01 13:10:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:10:00,2026.06.01 13:10:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPJPY,2026.06.01 13:05:00,2026.06.01 13:10:00,2026.06.01 13:05:00,2026.06.01 13:10:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:10:00,2026.06.01 13:10:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,DOLLARIDXUSD,2026.06.01 13:05:00,2026.06.01 13:10:00,2026.06.01 13:05:00,2026.06.01 13:10:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:10:00,2026.06.01 13:10:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USTBONDTRUSD,2026.06.01 13:05:00,2026.06.01 13:10:00,2026.06.01 13:05:00,2026.06.01 13:10:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:15:00,2026.06.01 13:15:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURUSD,2026.06.01 13:10:00,2026.06.01 13:15:00,2026.06.01 13:10:00,2026.06.01 13:15:00,0,OK,0,1294,1294,1780319400000,1780319699570,2026.06.01 13:10:00,2026.06.01 13:14:59,1.16424,1.16429,1.16276,1.16319,1.16431,1.16436,1.16283,1.16326,7.000,7.000,7.000,5,0.00001
2026.06.01 13:15:00,2026.06.01 13:15:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURGBP,2026.06.01 13:10:00,2026.06.01 13:15:00,2026.06.01 13:10:00,2026.06.01 13:15:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:15:00,2026.06.01 13:15:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURJPY,2026.06.01 13:10:00,2026.06.01 13:15:00,2026.06.01 13:10:00,2026.06.01 13:15:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:15:00,2026.06.01 13:15:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPUSD,2026.06.01 13:10:00,2026.06.01 13:15:00,2026.06.01 13:10:00,2026.06.01 13:15:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:15:00,2026.06.01 13:15:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USDJPY,2026.06.01 13:10:00,2026.06.01 13:15:00,2026.06.01 13:10:00,2026.06.01 13:15:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:15:00,2026.06.01 13:15:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPJPY,2026.06.01 13:10:00,2026.06.01 13:15:00,2026.06.01 13:10:00,2026.06.01 13:15:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:15:00,2026.06.01 13:15:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,DOLLARIDXUSD,2026.06.01 13:10:00,2026.06.01 13:15:00,2026.06.01 13:10:00,2026.06.01 13:15:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:15:00,2026.06.01 13:15:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USTBONDTRUSD,2026.06.01 13:10:00,2026.06.01 13:15:00,2026.06.01 13:10:00,2026.06.01 13:15:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:20:00,2026.06.01 13:20:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURUSD,2026.06.01 13:15:00,2026.06.01 13:20:00,2026.06.01 13:15:00,2026.06.01 13:20:00,0,OK,0,879,879,1780319700000,1780319999359,2026.06.01 13:15:00,2026.06.01 13:19:59,1.16318,1.16378,1.16313,1.16317,1.16325,1.16385,1.16320,1.16324,7.000,7.000,7.000,5,0.00001
2026.06.01 13:20:00,2026.06.01 13:20:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURGBP,2026.06.01 13:15:00,2026.06.01 13:20:00,2026.06.01 13:15:00,2026.06.01 13:20:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:20:00,2026.06.01 13:20:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURJPY,2026.06.01 13:15:00,2026.06.01 13:20:00,2026.06.01 13:15:00,2026.06.01 13:20:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:20:00,2026.06.01 13:20:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPUSD,2026.06.01 13:15:00,2026.06.01 13:20:00,2026.06.01 13:15:00,2026.06.01 13:20:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:20:00,2026.06.01 13:20:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USDJPY,2026.06.01 13:15:00,2026.06.01 13:20:00,2026.06.01 13:15:00,2026.06.01 13:20:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:20:00,2026.06.01 13:20:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPJPY,2026.06.01 13:15:00,2026.06.01 13:20:00,2026.06.01 13:15:00,2026.06.01 13:20:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:20:00,2026.06.01 13:20:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,DOLLARIDXUSD,2026.06.01 13:15:00,2026.06.01 13:20:00,2026.06.01 13:15:00,2026.06.01 13:20:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:20:00,2026.06.01 13:20:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USTBONDTRUSD,2026.06.01 13:15:00,2026.06.01 13:20:00,2026.06.01 13:15:00,2026.06.01 13:20:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:25:00,2026.06.01 13:25:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURUSD,2026.06.01 13:20:00,2026.06.01 13:25:00,2026.06.01 13:20:00,2026.06.01 13:25:00,0,OK,0,931,931,1780320000000,1780320299303,2026.06.01 13:20:00,2026.06.01 13:24:59,1.16319,1.16327,1.16252,1.16267,1.16326,1.16334,1.16259,1.16274,7.000,7.000,7.000,5,0.00001
2026.06.01 13:25:00,2026.06.01 13:25:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURGBP,2026.06.01 13:20:00,2026.06.01 13:25:00,2026.06.01 13:20:00,2026.06.01 13:25:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:25:00,2026.06.01 13:25:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURJPY,2026.06.01 13:20:00,2026.06.01 13:25:00,2026.06.01 13:20:00,2026.06.01 13:25:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:25:00,2026.06.01 13:25:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPUSD,2026.06.01 13:20:00,2026.06.01 13:25:00,2026.06.01 13:20:00,2026.06.01 13:25:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:25:00,2026.06.01 13:25:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USDJPY,2026.06.01 13:20:00,2026.06.01 13:25:00,2026.06.01 13:20:00,2026.06.01 13:25:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:25:00,2026.06.01 13:25:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPJPY,2026.06.01 13:20:00,2026.06.01 13:25:00,2026.06.01 13:20:00,2026.06.01 13:25:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:25:00,2026.06.01 13:25:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,DOLLARIDXUSD,2026.06.01 13:20:00,2026.06.01 13:25:00,2026.06.01 13:20:00,2026.06.01 13:25:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:25:00,2026.06.01 13:25:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USTBONDTRUSD,2026.06.01 13:20:00,2026.06.01 13:25:00,2026.06.01 13:20:00,2026.06.01 13:25:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:30:00,2026.06.01 13:30:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURUSD,2026.06.01 13:25:00,2026.06.01 13:30:00,2026.06.01 13:25:00,2026.06.01 13:30:00,0,OK,0,878,878,1780320300000,1780320599226,2026.06.01 13:25:00,2026.06.01 13:29:59,1.16268,1.16306,1.16259,1.16270,1.16275,1.16313,1.16266,1.16277,7.000,7.000,7.000,5,0.00001
2026.06.01 13:30:00,2026.06.01 13:30:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURGBP,2026.06.01 13:25:00,2026.06.01 13:30:00,2026.06.01 13:25:00,2026.06.01 13:30:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:30:00,2026.06.01 13:30:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURJPY,2026.06.01 13:25:00,2026.06.01 13:30:00,2026.06.01 13:25:00,2026.06.01 13:30:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:30:00,2026.06.01 13:30:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPUSD,2026.06.01 13:25:00,2026.06.01 13:30:00,2026.06.01 13:25:00,2026.06.01 13:30:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:30:00,2026.06.01 13:30:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USDJPY,2026.06.01 13:25:00,2026.06.01 13:30:00,2026.06.01 13:25:00,2026.06.01 13:30:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:30:00,2026.06.01 13:30:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPJPY,2026.06.01 13:25:00,2026.06.01 13:30:00,2026.06.01 13:25:00,2026.06.01 13:30:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:30:00,2026.06.01 13:30:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,DOLLARIDXUSD,2026.06.01 13:25:00,2026.06.01 13:30:00,2026.06.01 13:25:00,2026.06.01 13:30:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:30:00,2026.06.01 13:30:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USTBONDTRUSD,2026.06.01 13:25:00,2026.06.01 13:30:00,2026.06.01 13:25:00,2026.06.01 13:30:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:35:00,2026.06.01 13:35:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURUSD,2026.06.01 13:30:00,2026.06.01 13:35:00,2026.06.01 13:30:00,2026.06.01 13:35:00,0,OK,0,915,915,1780320600000,1780320899017,2026.06.01 13:30:00,2026.06.01 13:34:59,1.16272,1.16281,1.16227,1.16232,1.16279,1.16288,1.16234,1.16239,7.000,7.000,7.000,5,0.00001
2026.06.01 13:35:00,2026.06.01 13:35:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURGBP,2026.06.01 13:30:00,2026.06.01 13:35:00,2026.06.01 13:30:00,2026.06.01 13:35:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:35:00,2026.06.01 13:35:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURJPY,2026.06.01 13:30:00,2026.06.01 13:35:00,2026.06.01 13:30:00,2026.06.01 13:35:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:35:00,2026.06.01 13:35:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPUSD,2026.06.01 13:30:00,2026.06.01 13:35:00,2026.06.01 13:30:00,2026.06.01 13:35:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
2026.06.01 13:35:00,2026.06.01 13:35:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USDJPY,2026.06.01 13:30:00,2026.06.01 13:35:00,2026.06.01 13:30:00,2026.06.01 13:35:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:35:00,2026.06.01 13:35:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,GBPJPY,2026.06.01 13:30:00,2026.06.01 13:35:00,2026.06.01 13:30:00,2026.06.01 13:35:00,0,NO_TICKS,0,0,0,0,0,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.001
2026.06.01 13:35:00,2026.06.01 13:35:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,DOLLARIDXUSD,2026.06.01 13:30:00,2026.06.01 13:35:00,2026.06.01 13:30:00,2026.06.01 13:35:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:35:00,2026.06.01 13:35:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,USTBONDTRUSD,2026.06.01 13:30:00,2026.06.01 13:35:00,2026.06.01 13:30:00,2026.06.01 13:35:00,0,SYMBOL_UNAVAILABLE,4305,0,0,0,0,,,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0
2026.06.01 13:40:00,2026.06.01 13:40:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURUSD,2026.06.01 13:35:00,2026.06.01 13:40:00,2026.06.01 13:35:00,2026.06.01 13:40:00,0,OK,0,896,896,1780320900000,1780321199286,2026.06.01 13:35:00,2026.06.01 13:39:59,1.16233,1.16293,1.16211,1.16279,1.16240,1.16300,1.16218,1.16286,7.000,7.000,7.000,5,0.00001
2026.06.01 13:40:00,2026.06.01 13:40:00,TESTER_SMOKE_NOT_FORWARD,EURUSD_PROSPECTIVE_MULTISYMBOL_R2_SMOKE_ONLY,1025742,Capital.ComMena-Demo,6061,EURUSD,EURGBP,2026.06.01 13:35:00,2026.06.01 13:40:00,2026.06.01 13:35:00,2026.06.01 13:40:00,0,NO_TICKS,0,0,0,0,0,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.000,5,0.00001
