signal_id,candidate_id,direction,entry_time,exit_time,entry_price,stop_loss,take_profit,final_r,outcome,mfe_r,mae_r,cost_r,loss_class,session_bucket,h1_regime
1033669|XAUUSD|breakout_retest|SHORT|2026-06-09 18:50:00|2026-06-09 19:05:00|2026-06-09 19:10:00|4268.34,F_H1_M15_ALIGN,SHORT,2026-06-09 19:15:00,2026-06-09 19:25:00,4264.639999999999,4272.034857142857,4253.5477142857135,1.5,WIN,1.6336,0.0,0.0676,WIN,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-10 02:30:00|2026-06-10 02:35:00|2026-06-10 02:40:00|4187.10,F_H1_M15_ALIGN,SHORT,2026-06-10 02:45:00,2026-06-10 02:50:00,4178.65,4190.184071428571,4161.348892857142,-1.0,LOSS,0.0,1.0335,0.0433,BAD_SIGNAL,Morning 06:00-11:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-10 02:30:00|2026-06-10 02:50:00|2026-06-10 02:55:00|4187.10,F_H1_M15_ALIGN,SHORT,2026-06-10 03:00:00,2026-06-10 05:35:00,4173.83,4189.338714285715,4150.566928571428,-1.0,LOSS,0.1051,1.2419,0.0322,BAD_SIGNAL,Morning 06:00-11:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-10 12:20:00|2026-06-10 12:50:00|2026-06-10 12:55:00|4153.31,F_H1_M15_ALIGN,SHORT,2026-06-10 13:00:00,2026-06-10 13:40:00,4148.59,4159.336785714286,4132.469821428572,-1.0,LOSS,1.4814,1.875,0.0465,NEAR_TP_GIVEBACK,Evening 16:00-19:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-10 14:55:00|2026-06-10 15:00:00|2026-06-10 15:05:00|4132.67,F_H1_M15_ALIGN,SHORT,2026-06-10 15:10:00,2026-06-10 17:50:00,4122.95,4137.362357142858,4101.331464285713,1.5,WIN,1.5459,0.9554,0.0347,WIN,Evening 16:00-19:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-11 11:40:00|2026-06-11 11:50:00|2026-06-11 11:55:00|4086.33,F_H1_M15_ALIGN,SHORT,2026-06-11 12:00:00,2026-06-11 12:05:00,4084.29,4088.0047857142854,4078.717821428572,1.5,WIN,1.6717,0.7161,0.1346,WIN,Evening 16:00-19:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-11 11:55:00|2026-06-11 12:00:00|2026-06-11 12:05:00|4086.33,F_H1_M15_ALIGN,SHORT,2026-06-11 12:10:00,2026-06-11 12:25:00,4078.0699999999997,4087.541357142857,4063.8629642857136,1.5,WIN,1.7864,0.398,0.0528,WIN,Evening 16:00-19:59,FALLING
1033669|XAUUSD|breakout_retest|LONG|2026-06-11 22:45:00|2026-06-11 22:50:00|2026-06-11 22:55:00|4228.17,F_H1_M15_ALIGN,LONG,2026-06-11 23:00:00,2026-06-11 23:10:00,4235.4800000000005,4224.245571428572,4252.331642857143,-1.0,LOSS,0.9061,1.0868,0.0445,BAD_EXIT_GIVEBACK,Night 20:00-05:59,RISING
1033669|XAUUSD|breakout_retest|LONG|2026-06-11 22:50:00|2026-06-12 00:25:00|2026-06-12 00:30:00|4220.02,F_H1_M15_ALIGN,LONG,2026-06-12 00:35:00,2026-06-12 00:40:00,4230.35,4219.235285714286,4247.0220714285715,-1.0,LOSS,0.0,1.4674,0.045,BAD_SIGNAL,Night 20:00-05:59,RISING
1033669|XAUUSD|breakout_retest|LONG|2026-06-12 18:20:00|2026-06-12 18:25:00|2026-06-12 18:30:00|4224.93,F_H1_M15_ALIGN,LONG,2026-06-12 18:35:00,2026-06-12 18:50:00,4229.21,4223.813142857143,4237.305285714285,-1.0,LOSS,0.1204,1.2785,0.0926,BAD_SIGNAL,Night 20:00-05:59,RISING
1033669|XAUUSD|breakout_retest|LONG|2026-06-14 23:45:00|2026-06-14 23:50:00|2026-06-14 23:55:00|4291.72,F_H1_M15_ALIGN,LONG,2026-06-15 00:00:00,2026-06-15 00:15:00,4294.52,4291.2802142857145,4299.379678571429,1.5,WIN,1.9847,0.4043,0.1543,WIN,Night 20:00-05:59,RISING
1033669|XAUUSD|breakout_retest|LONG|2026-06-15 00:20:00|2026-06-15 01:15:00|2026-06-15 01:20:00|4291.72,F_H1_M15_ALIGN,LONG,2026-06-15 01:25:00,2026-06-15 01:35:00,4296.16,4288.5825,4307.526249999999,1.5,WIN,2.4982,0.0,0.066,WIN,Night 20:00-05:59,RISING
1033669|XAUUSD|breakout_retest|LONG|2026-06-15 11:35:00|2026-06-15 12:30:00|2026-06-15 12:35:00|4341.48,F_H1_M15_ALIGN,LONG,2026-06-15 12:40:00,2026-06-15 13:35:00,4343.31,4334.268785714286,4356.871821428571,1.5,WIN,2.3658,0.2511,0.0553,WIN,Evening 16:00-19:59,RISING
1033669|XAUUSD|breakout_retest|LONG|2026-06-16 03:50:00|2026-06-16 05:00:00|2026-06-16 05:05:00|4323.64,F_H1_M15_ALIGN,LONG,2026-06-16 05:10:00,2026-06-16 05:35:00,4326.27,4321.603142857143,4333.270285714287,-1.0,LOSS,0.915,1.2514,0.1071,BAD_EXIT_GIVEBACK,Morning 06:00-11:59,RISING
1033669|XAUUSD|breakout_retest|LONG|2026-06-02 03:00:00|2026-06-02 03:05:00|2026-06-02 03:10:00|4485.59,F_RETEST_LIGHT,LONG,2026-06-02 03:15:00,2026-06-02 03:30:00,4489.42,4485.094642857142,4495.908035714287,1.5,WIN,1.8033,0.9155,0.1156,WIN,Morning 06:00-11:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-02 22:55:00|2026-06-02 23:00:00|2026-06-02 23:05:00|4486.52,F_RETEST_LIGHT,SHORT,2026-06-02 23:10:00,2026-06-02 23:20:00,4482.24,4488.932071428571,4472.201892857142,1.5,WIN,1.9844,0.121,0.0747,WIN,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-03 07:45:00|2026-06-03 07:50:00|2026-06-03 07:55:00|4462.00,F_RETEST_LIGHT,SHORT,2026-06-03 08:00:00,2026-06-03 08:55:00,4458.45,4464.327499999999,4449.633750000001,1.5,WIN,2.6967,0.0817,0.0851,WIN,Afternoon 12:00-15:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-03 10:25:00|2026-06-03 10:30:00|2026-06-03 10:35:00|4462.00,F_RETEST_LIGHT,SHORT,2026-06-03 10:40:00,2026-06-03 11:05:00,4458.49,4463.450642857142,4451.049035714286,-1.0,LOSS,1.1067,1.2055,0.1008,BAD_EXIT_GIVEBACK,Afternoon 12:00-15:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-03 12:15:00|2026-06-03 12:20:00|2026-06-03 12:25:00|4462.00,F_RETEST_LIGHT,SHORT,2026-06-03 12:30:00,2026-06-03 12:55:00,4455.63,4462.519785714286,4445.295321428572,-1.0,LOSS,1.1132,1.6474,0.0726,BAD_EXIT_GIVEBACK,Evening 16:00-19:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-03 20:45:00|2026-06-03 20:55:00|2026-06-03 22:00:00|4434.25,F_RETEST_LIGHT,SHORT,2026-06-03 22:05:00,2026-06-03 22:10:00,4433.13,4435.1780714285715,4430.057892857143,-1.0,LOSS,0.6201,1.4111,0.2441,MIXED,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-04 23:00:00|2026-06-04 23:10:00|2026-06-04 23:15:00|4472.41,F_RETEST_LIGHT,SHORT,2026-06-04 23:20:00,2026-06-04 23:35:00,4470.45,4474.326857142857,4464.634714285714,1.5,WIN,1.6895,0.7197,0.129,WIN,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-05 00:00:00|2026-06-05 00:05:00|2026-06-05 00:10:00|4464.12,F_RETEST_LIGHT,SHORT,2026-06-05 00:15:00,2026-06-05 00:25:00,4459.62,4465.339785714286,4451.040321428571,1.5,WIN,1.6085,0.0,0.0874,WIN,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-05 03:50:00|2026-06-05 04:00:00|2026-06-05 04:05:00|4442.98,F_RETEST_LIGHT,SHORT,2026-06-05 04:10:00,2026-06-05 05:00:00,4441.03,4444.842285714285,4435.311571428572,-1.0,LOSS,0.9627,1.4086,0.1312,BAD_EXIT_GIVEBACK,Morning 06:00-11:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-08 06:15:00|2026-06-08 06:20:00|2026-06-08 06:25:00|4310.10,F_RETEST_LIGHT,SHORT,2026-06-08 06:30:00,2026-06-08 07:25:00,4302.67,4312.344571428571,4288.158142857144,-1.0,LOSS,1.0088,1.2404,0.0517,BAD_EXIT_GIVEBACK,Morning 06:00-11:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-08 07:25:00|2026-06-08 07:35:00|2026-06-08 07:40:00|4310.10,F_RETEST_LIGHT,SHORT,2026-06-08 07:45:00,2026-06-08 08:05:00,4303.76,4312.257428571428,4291.013857142858,1.5,WIN,1.6299,0.0,0.0588,WIN,Morning 06:00-11:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-08 08:20:00|2026-06-08 08:45:00|2026-06-08 08:50:00|4292.91,F_RETEST_LIGHT,SHORT,2026-06-08 08:55:00,2026-06-08 09:30:00,4288.79,4294.204571428571,4280.668142857143,1.5,WIN,1.7693,0.6021,0.0923,WIN,Afternoon 12:00-15:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-08 23:45:00|2026-06-09 00:10:00|2026-06-09 00:15:00|4322.64,F_RETEST_LIGHT,SHORT,2026-06-09 00:20:00,2026-06-09 01:10:00,4318.219999999999,4324.063714285715,4309.4544285714255,-1.0,LOSS,0.575,1.6308,0.0856,MIXED,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|LONG|2026-06-09 01:05:00|2026-06-09 01:20:00|2026-06-09 01:25:00|4323.64,F_RETEST_LIGHT,LONG,2026-06-09 01:30:00,2026-06-09 05:45:00,4332.12,4322.004285714286,4347.29357142857,1.5,WIN,1.8931,0.8027,0.0494,WIN,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-09 07:15:00|2026-06-09 07:25:00|2026-06-09 07:30:00|4331.54,F_RETEST_LIGHT,SHORT,2026-06-09 07:35:00,2026-06-09 07:40:00,4328.7,4332.576642857142,4322.885035714286,1.5,WIN,1.687,0.0,0.129,WIN,Morning 06:00-11:59,RISING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-11 08:30:00|2026-06-11 08:35:00|2026-06-11 08:40:00|4098.79,F_RETEST_LIGHT,SHORT,2026-06-11 08:45:00,2026-06-11 08:55:00,4094.8199999999997,4099.917285714286,4087.1740714285706,1.5,WIN,1.6165,0.0,0.0981,WIN,Afternoon 12:00-15:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-11 11:40:00|2026-06-11 11:50:00|2026-06-11 11:55:00|4086.33,F_RETEST_LIGHT,SHORT,2026-06-11 12:00:00,2026-06-11 12:05:00,4084.29,4088.0047857142854,4078.717821428572,1.5,WIN,1.6717,0.7161,0.1346,WIN,Evening 16:00-19:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-11 11:55:00|2026-06-11 12:00:00|2026-06-11 12:05:00|4086.33,F_RETEST_LIGHT,SHORT,2026-06-11 12:10:00,2026-06-11 12:25:00,4078.0699999999997,4087.541357142857,4063.8629642857136,1.5,WIN,1.7864,0.398,0.0528,WIN,Evening 16:00-19:59,FALLING
1033669|XAUUSD|breakout_retest|LONG|2026-06-11 22:45:00|2026-06-11 22:50:00|2026-06-11 22:55:00|4228.17,F_RETEST_LIGHT,LONG,2026-06-11 23:00:00,2026-06-11 23:10:00,4235.4800000000005,4224.245571428572,4252.331642857143,-1.0,LOSS,0.9061,1.0868,0.0445,BAD_EXIT_GIVEBACK,Night 20:00-05:59,RISING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-12 12:35:00|2026-06-12 12:45:00|2026-06-12 12:50:00|4197.27,F_RETEST_LIGHT,SHORT,2026-06-12 12:55:00,2026-06-12 13:10:00,4193.4,4198.8991428571435,4185.151285714284,-1.0,LOSS,1.2947,1.3857,0.0909,NEAR_TP_GIVEBACK,Evening 16:00-19:59,RISING
1033669|XAUUSD|breakout_retest|LONG|2026-06-15 23:40:00|2026-06-15 23:45:00|2026-06-15 23:50:00|4316.28,F_RETEST_LIGHT,LONG,2026-06-15 23:55:00,2026-06-16 00:20:00,4318.25,4312.648571428571,4326.652142857143,-1.0,LOSS,0.0946,1.4871,0.0893,BAD_SIGNAL,Night 20:00-05:59,RISING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-02 22:55:00|2026-06-02 23:00:00|2026-06-02 23:05:00|4486.52,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-02 23:10:00,2026-06-02 23:20:00,4482.24,4488.932071428571,4472.201892857142,1.5,WIN,1.9844,0.121,0.0747,WIN,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-03 07:45:00|2026-06-03 07:50:00|2026-06-03 07:55:00|4462.00,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-03 08:00:00,2026-06-03 08:55:00,4458.45,4464.327499999999,4449.633750000001,1.5,WIN,2.6967,0.0817,0.0851,WIN,Afternoon 12:00-15:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-03 10:25:00|2026-06-03 10:30:00|2026-06-03 10:35:00|4462.00,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-03 10:40:00,2026-06-03 11:05:00,4458.49,4463.450642857142,4451.049035714286,-1.0,LOSS,1.1067,1.2055,0.1008,BAD_EXIT_GIVEBACK,Afternoon 12:00-15:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-03 12:15:00|2026-06-03 12:20:00|2026-06-03 12:25:00|4462.00,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-03 12:30:00,2026-06-03 12:55:00,4455.63,4462.519785714286,4445.295321428572,-1.0,LOSS,1.1132,1.6474,0.0726,BAD_EXIT_GIVEBACK,Evening 16:00-19:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-03 20:45:00|2026-06-03 20:55:00|2026-06-03 22:00:00|4434.25,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-03 22:05:00,2026-06-03 22:10:00,4433.13,4435.1780714285715,4430.057892857143,-1.0,LOSS,0.6201,1.4111,0.2441,MIXED,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-04 23:00:00|2026-06-04 23:10:00|2026-06-04 23:15:00|4472.41,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-04 23:20:00,2026-06-04 23:35:00,4470.45,4474.326857142857,4464.634714285714,1.5,WIN,1.6895,0.7197,0.129,WIN,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-05 00:00:00|2026-06-05 00:05:00|2026-06-05 00:10:00|4464.12,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-05 00:15:00,2026-06-05 00:25:00,4459.62,4465.339785714286,4451.040321428571,1.5,WIN,1.6085,0.0,0.0874,WIN,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-05 03:50:00|2026-06-05 04:00:00|2026-06-05 04:05:00|4442.98,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-05 04:10:00,2026-06-05 05:00:00,4441.03,4444.842285714285,4435.311571428572,-1.0,LOSS,0.9627,1.4086,0.1312,BAD_EXIT_GIVEBACK,Morning 06:00-11:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-08 06:15:00|2026-06-08 06:20:00|2026-06-08 06:25:00|4310.10,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-08 06:30:00,2026-06-08 07:25:00,4302.67,4312.344571428571,4288.158142857144,-1.0,LOSS,1.0088,1.2404,0.0517,BAD_EXIT_GIVEBACK,Morning 06:00-11:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-08 07:25:00|2026-06-08 07:35:00|2026-06-08 07:40:00|4310.10,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-08 07:45:00,2026-06-08 08:05:00,4303.76,4312.257428571428,4291.013857142858,1.5,WIN,1.6299,0.0,0.0588,WIN,Morning 06:00-11:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-08 08:20:00|2026-06-08 08:45:00|2026-06-08 08:50:00|4292.91,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-08 08:55:00,2026-06-08 09:30:00,4288.79,4294.204571428571,4280.668142857143,1.5,WIN,1.7693,0.6021,0.0923,WIN,Afternoon 12:00-15:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-08 23:45:00|2026-06-09 00:10:00|2026-06-09 00:15:00|4322.64,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-09 00:20:00,2026-06-09 01:10:00,4318.219999999999,4324.063714285715,4309.4544285714255,-1.0,LOSS,0.575,1.6308,0.0856,MIXED,Night 20:00-05:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-11 08:30:00|2026-06-11 08:35:00|2026-06-11 08:40:00|4098.79,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-11 08:45:00,2026-06-11 08:55:00,4094.8199999999997,4099.917285714286,4087.1740714285706,1.5,WIN,1.6165,0.0,0.0981,WIN,Afternoon 12:00-15:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-11 11:40:00|2026-06-11 11:50:00|2026-06-11 11:55:00|4086.33,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-11 12:00:00,2026-06-11 12:05:00,4084.29,4088.0047857142854,4078.717821428572,1.5,WIN,1.6717,0.7161,0.1346,WIN,Evening 16:00-19:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-11 11:55:00|2026-06-11 12:00:00|2026-06-11 12:05:00|4086.33,F_LOOSE_CT_PLUS_RETEST_LIGHT,SHORT,2026-06-11 12:10:00,2026-06-11 12:25:00,4078.0699999999997,4087.541357142857,4063.8629642857136,1.5,WIN,1.7864,0.398,0.0528,WIN,Evening 16:00-19:59,FALLING
1033669|XAUUSD|breakout_retest|LONG|2026-06-11 22:45:00|2026-06-11 22:50:00|2026-06-11 22:55:00|4228.17,F_LOOSE_CT_PLUS_RETEST_LIGHT,LONG,2026-06-11 23:00:00,2026-06-11 23:10:00,4235.4800000000005,4224.245571428572,4252.331642857143,-1.0,LOSS,0.9061,1.0868,0.0445,BAD_EXIT_GIVEBACK,Night 20:00-05:59,RISING
1033669|XAUUSD|breakout_retest|LONG|2026-06-15 23:40:00|2026-06-15 23:45:00|2026-06-15 23:50:00|4316.28,F_LOOSE_CT_PLUS_RETEST_LIGHT,LONG,2026-06-15 23:55:00,2026-06-16 00:20:00,4318.25,4312.648571428571,4326.652142857143,-1.0,LOSS,0.0946,1.4871,0.0893,BAD_SIGNAL,Night 20:00-05:59,RISING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-03 12:15:00|2026-06-03 12:20:00|2026-06-03 12:25:00|4462.00,A3_SQ_RETEST_ONLY_V1,SHORT,2026-06-03 12:30:00,2026-06-03 12:55:00,4455.63,4462.519785714286,4445.295321428572,-1.0,LOSS,1.1132,1.6474,0.0726,BAD_EXIT_GIVEBACK,Evening 16:00-19:59,FALLING
1033669|XAUUSD|breakout_retest|SHORT|2026-06-11 08:30:00|2026-06-11 08:35:00|2026-06-11 08:40:00|4098.79,A3_SQ_RETEST_ONLY_V1,SHORT,2026-06-11 08:45:00,2026-06-11 08:55:00,4094.8199999999997,4099.917285714286,4087.1740714285706,1.5,WIN,1.6165,0.0,0.0981,WIN,Afternoon 12:00-15:59,FALLING
