candidate_id,campaign_id,family_id,regime,direction,direction_sign,decision_time_ms,decision_time_utc,entry_time_ms,entry_time_utc,exit_time_ms,exit_time_utc,entry_price,exit_price,stop_price,target_price,initial_risk_price,entry_spread_r,exit_reason,baseline_net_r,stress_net_r,mfe_r,mae_r,real_yield_5y,real_yield_10y,real_yield_10y_change_1,real_yield_10y_change_5,nominal_yield_2y,nominal_yield_10y,nominal_yield_10y_change_5,broad_usd_index,broad_usd_index_change_1,broad_usd_index_change_5,breakeven_inflation_10y,cot_managed_money_net_share,cot_managed_money_net_share_change_1,cot_managed_money_net_share_z52,cot_producer_net_share,cot_producer_net_share_change_1,cot_producer_net_share_z52,cot_swap_net_share,cot_staleness_days,macro_staleness_days,tick_imbalance_15m,book_imbalance_15m,microprice_edge_15m,xagusd_return_60m,eurusd_return_60m,usdjpy_return_60m,atr_ratio_1d,quote_intensity_ratio,realized_volatility_ratio,spread_shock_ratio,xau_return_15m_directional_r,xau_return_60m_directional_r,ema_gap_directional_r,hour_utc
CFTC_POSITIONING_V1:1530550800000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,CFTC_POSITIONING,SHORT,-1.0,1530550800000,2018-07-02T17:00:00.000Z,1530550800000,2018-07-02T17:00:00.000Z,1530551700000,2018-07-02T17:15:00.000Z,1241.879,1239.9972879161496,1243.1334747225667,1239.9972879161496,1.2544747225667834,0.17696649921010182,TARGET,1.5000000000000906,1.4000000000000905,1.6349472517097638,-1.0147673580823138,0.67,0.74,0.0,-0.030000000000000027,2.52,2.85,-0.020000000000000018,113.286,-0.018699999999995498,-0.35299999999999443,2.1100000000000003,-5.1219340422943705e-05,-0.02253037466395581,-1.8191005821721908,-0.15325466896300044,-0.0012513380851219558,2.6527488816537956,-0.04940959039466636,2.829861111111111,0.7048611111111112,-0.017897091722595078,-0.16478325213892725,-0.08239162606947831,-19.225314381164928,-3.748594277145356,10.566576203530076,1.2705409901646543,1.1500465983224604,1.0377106389916455,1.0443058966372103,0.5992969805342377,1.4942638899696954,2.3695471369192376,16.0
CFTC_POSITIONING_V1:1530637200000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,CFTC_POSITIONING,SHORT,-1.0,1530637200000,2018-07-03T17:00:00.000Z,1530637200000,2018-07-03T17:00:00.000Z,1530638100000,2018-07-03T17:15:00.000Z,1252.719,1254.032896407938,1254.032896407938,1250.748155388093,1.3138964079380457,0.1773351373763204,STOP,-1.0,-1.1,0.48557861650705647,-1.4788076048165908,0.68,0.73,-0.010000000000000009,-0.030000000000000027,2.57,2.87,-0.009999999999999787,113.3016,0.015599999999992065,-0.17680000000000007,2.14,-5.1219340422943705e-05,-0.02253037466395581,-1.8191005821721908,-0.15325466896300044,-0.0012513380851219558,2.6527488816537956,-0.04940959039466636,3.829861111111111,0.7048611111111112,-0.004021447721179625,0.07239035014239413,0.03619517507121957,-24.340770791075883,-2.4458165809226884,1.5832089383471804,1.1782875429345916,0.8717373000280663,0.8661644194670405,1.1137771806189294,0.2774191312172724,2.873514211005924,-2.402896938574521,16.0
CFTC_POSITIONING_V1:1532350800000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,CFTC_POSITIONING,SHORT,-1.0,1532350800000,2018-07-23T13:00:00.000Z,1532350800000,2018-07-23T13:00:00.000Z,1532365200000,2018-07-23T17:00:00.000Z,1226.398,1223.811,1229.404230825254,1221.8886537621188,3.006230825254079,0.08116475885697155,EXPIRY,0.8605460293559936,0.7605460293559936,1.2996340690737598,-0.5891097866214265,0.75,0.78,0.0,0.030000000000000027,2.6,2.89,0.040000000000000036,112.8437,-0.22679999999999723,0.26429999999999154,2.1100000000000003,-0.05006644228985496,-0.04504850121442302,-1.8086717812947186,-0.13628051896917912,0.002009727320979815,2.056624520632017,-0.003106319021424326,2.6631944444444446,0.5381944444444444,-0.030665669409124907,-0.028063935946572277,-0.014031967973308529,-71.82889905301803,2.3473376922678035,15.617475369844591,1.1625635658111106,1.248667439165701,1.16964597084083,1.1074498847530245,1.9907217386220646,4.069756456406809,0.6981088405948126,12.0
CFTC_POSITIONING_V1:1532415600000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,CFTC_POSITIONING,SHORT,-1.0,1532415600000,2018-07-24T07:00:00.000Z,1532415600000,2018-07-24T07:00:00.000Z,1532416500000,2018-07-24T07:15:00.000Z,1219.319,1220.3968054152522,1220.3968054152522,1217.7022918771218,1.0778054152522145,0.20690191090547888,STOP,-1.0,-1.1,-0.2059740996458348,-7.573723312653619,0.82,0.85,0.06999999999999995,0.07999999999999996,2.64,2.96,0.10000000000000009,113.1504,0.3067000000000064,0.29220000000000823,2.11,-0.05006644228985496,-0.04504850121442302,-1.8086717812947186,-0.13628051896917912,0.002009727320979815,2.056624520632017,-0.003106319021424326,3.4131944444444446,0.2881944444444444,0.009127789046653144,-0.35092014770395663,-0.17546007385200058,-15.283061815107857,-21.05362254962939,5.840308008859818,1.0361102039039514,1.0443919096401364,0.989773092056668,1.0508152093628944,0.3525682786731543,1.1597640745824114,1.6270675354315978,6.0
CFTC_POSITIONING_V1:1532437200000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,CFTC_POSITIONING,SHORT,-1.0,1532437200000,2018-07-24T13:00:00.000Z,1532437200000,2018-07-24T13:00:00.000Z,1532438100000,2018-07-24T13:15:00.000Z,1225.248,1226.466368546951,1226.466368546951,1223.4204471795738,1.2183685469508418,0.18385241523226103,STOP,-1.0,-1.1,0.7198150364229138,-3.6392928979468064,0.82,0.85,0.06999999999999995,0.07999999999999996,2.64,2.96,0.10000000000000009,113.1504,0.3067000000000064,0.29220000000000823,2.11,-0.05006644228985496,-0.04504850121442302,-1.8086717812947186,-0.13628051896917912,0.002009727320979815,2.056624520632017,-0.003106319021424326,3.6631944444444446,0.5381944444444444,0.014563106796116505,0.007947437390433746,0.003973718695196955,-21.568374967808612,-14.217584547663309,10.039663423657696,1.081550747450165,0.7807398708162068,0.8149035330087528,1.0337269711897061,-0.15635662991848948,2.1130716206052087,-1.0502931362568868,12.0
CFTC_POSITIONING_V1:1533042000000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,CFTC_POSITIONING,SHORT,-1.0,1533042000000,2018-07-31T13:00:00.000Z,1533042000000,2018-07-31T13:00:00.000Z,1533042900000,2018-07-31T13:15:00.000Z,1219.078,1217.4269171270007,1220.1787219153327,1217.4269171270007,1.1007219153327696,0.19350936601963759,TARGET,1.5000000000001033,1.4000000000001032,4.4479899344239024,-8.797862443823796,0.84,0.85,0.010000000000000009,0.010000000000000009,2.66,2.98,0.029999999999999805,113.2045,-0.22010000000000218,-0.1303000000000054,2.13,-0.07333977689178849,-0.023273334601933524,-1.8323917913947776,-0.11537996858765254,0.020900550381526578,2.126516009052712,-0.01684990536023519,3.6631944444444446,0.5381944444444444,0.018315018315018316,-0.09204297256072587,-0.04602148628032567,-30.995738086014857,-7.0298320509221135,0.0,1.3183100506115175,0.9250728091077575,0.640815126814462,0.9068628754403967,0.38202201132044145,1.0420433935425997,0.27880973652102964,12.0
CFTC_POSITIONING_V1:1533538800000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,CFTC_POSITIONING,SHORT,-1.0,1533538800000,2018-08-06T07:00:00.000Z,1533538800000,2018-08-06T07:00:00.000Z,1533539700000,2018-08-06T07:15:00.000Z,1213.459,1212.288368900166,1214.2394207332227,1212.288368900166,0.780420733222627,0.2857433055104934,TARGET,1.5000000000001457,1.4000000000001456,5.263827349943146,-0.2857433055104934,0.82,0.83,0.0,-0.020000000000000018,2.63,2.95,-0.029999999999999805,112.6044,-0.20810000000000173,-0.6000999999999976,2.12,-0.09395234781456076,-0.020612570922772272,-1.8345518452130722,-0.11656559631507439,-0.0011856277274218535,1.941581906793897,0.010705725110735548,2.4131944444444446,0.2881944444444444,0.04670126019273536,-0.09536240777306114,-0.04768120388655387,-17.172109901503198,2.595425130635931,-0.8983152098229752,0.8770759265305048,0.9193216040576955,0.8719317015594696,1.027684786238636,0.03139332280271772,0.7489549868650867,1.071545302291219,6.0
CFTC_POSITIONING_V1:1533560400000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,CFTC_POSITIONING,SHORT,-1.0,1533560400000,2018-08-06T13:00:00.000Z,1533560400000,2018-08-06T13:00:00.000Z,1533561300000,2018-08-06T13:15:00.000Z,1207.828,1209.395184388116,1209.395184388116,1205.477223417826,1.5671843881159475,0.14229340318278985,STOP,-1.0,-1.1,-0.14229340318278985,-2.529376906801261,0.82,0.83,0.0,-0.020000000000000018,2.63,2.95,-0.029999999999999805,112.6044,-0.20810000000000173,-0.6000999999999976,2.12,-0.09395234781456076,-0.020612570922772272,-1.8345518452130722,-0.11656559631507439,-0.0011856277274218535,1.941581906793897,0.010705725110735548,2.6631944444444446,0.5381944444444444,-0.025537634408602152,-0.020370990288853197,-0.010185495144386958,-12.072172012137505,0.5631630703639701,-1.1213276519383975,1.0805244137058947,1.0248921340856292,1.0134236761960191,1.0251350327551052,0.18562960554888622,0.9069332156819563,2.5609006542883934,12.0
CFTC_POSITIONING_V1:1533646800000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,CFTC_POSITIONING,SHORT,-1.0,1533646800000,2018-08-07T13:00:00.000Z,1533646800000,2018-08-07T13:00:00.000Z,1533647700000,2018-08-07T13:15:00.000Z,1213.289,1214.2013373862603,1214.2013373862603,1211.9204939206095,0.912337386260333,0.25538797763732257,STOP,-1.0,-1.1,2.697467008436036,-1.1421213420520557,0.82,0.83,0.0,-0.010000000000000009,2.64,2.94,-0.020000000000000018,112.7299,0.1255000000000024,-0.1921999999999997,2.11,-0.09395234781456076,-0.020612570922772272,-1.8345518452130722,-0.11656559631507439,-0.0011856277274218535,1.941581906793897,0.010705725110735548,3.6631944444444446,0.5381944444444444,0.0020761245674740486,0.01942274472535173,0.009711372362672454,-39.74408685537112,1.2928471079010073,-8.369029192613064,1.080730086167273,0.8548179871520344,0.8441893422521641,1.0139009985759224,0.15838438956492432,1.96692586210409,-0.9270434374479642,12.0
CFTC_POSITIONING_V1:1534143600000:COT_TREND_CONFIRM:SHORT,CFTC_POSITIONING_V1,COT_TREND_CONFIRM,CFTC_POSITIONING,SHORT,-1.0,1534143600000,2018-08-13T07:00:00.000Z,1534143600000,2018-08-13T07:00:00.000Z,1534145400000,2018-08-13T07:30:00.000Z,1207.858,1206.105983701475,1209.0260108656832,1206.105983701475,1.1680108656833,0.1892105685769593,TARGET,1.5,1.4,5.6480638954849605,-0.8082116594418058,0.77,0.78,0.0,-0.04999999999999993,2.61,2.87,-0.06999999999999984,113.229,0.21699999999999875,0.49909999999999854,2.09,-0.1438949755590088,-0.049942627744448034,-1.9983369470583903,-0.10373818757971072,0.012827408735363671,1.9407887607529577,0.04800271614933598,2.4131944444444446,0.2881944444444444,-0.028457314028956564,0.002804187558923682,0.0014020937794775293,-5.887740416066212,3.99578466672601,1.9047878202416157,0.8778791572055895,0.9939566299324566,0.9671485227098877,1.0030649273405683,0.8092420908524104,0.7674913842542292,0.7782401320235414,6.0
