attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
36239,003bcc2696ed8f30,CHOP,CHOP_M15_AR1_MEAN_REVERSION,677,140,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""half_life_max"":36.0,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""phi_max"":0.995,""phi_min"":0.6,""session"":""LONDON"",""stationarity_window"":384,""z_abs_min"":0.75}",191,-48.957522313916215,0.679992008484919,-0.2563221063555823,55.46219629935361,58,-10.632138024566673,0.7691802727556627,-0.18331272456149436,15.632584225734206,46,-13.995537656439101,0.6241654537807229,-0.3042508186182413,13.995537656439101,39,-11.82609835160107,0.6315411293465736,-0.3032332910666941,14.100659654442664,48,-12.503748281309367,0.667376023454682,-0.2604947558606118,14.007976065579246,-58.532633680449166,1.0,39,0.6241654537807229,-0.3042508186182413,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
36240,0055c1475b8e6a7c,CHOP,CHOP_M15_AR1_MEAN_REVERSION,5198,1117,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""half_life_max"":96.0,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""phi_max"":0.995,""phi_min"":0.6,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":1.25}",414,-124.08016857345508,0.5366696225954904,-0.29971055210979486,124.71925681682215,14,-6.49463425969733,0.36427370487578875,-0.46390244712123785,7.133722503064389,67,-18.39461186743104,0.5568858664149009,-0.27454644578255283,21.283577270188772,76,-21.14626192649846,0.5538141373795014,-0.2782402885065587,22.632335173675276,257,-78.04466051982824,0.5373185199434934,-0.30367572186703595,78.85540456986566,-128.75008521787214,1.0,14,0.36427370487578875,-0.46390244712123785,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
36241,00650da9fbe0a6f3,CHOP,CHOP_M15_AR1_MEAN_REVERSION,584,103,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""half_life_max"":36.0,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""phi_max"":0.995,""phi_min"":0.3,""session"":""ASIA"",""stationarity_window"":384,""z_abs_min"":1.75}",70,-27.182681914537284,0.4914627858388522,-0.3883240273505326,29.75662115777991,17,-9.599452897885438,0.34551719018131466,-0.564673699875614,9.599452897885438,18,-9.7020096847719,0.3580838998749629,-0.5390005380428833,10.803896478506552,14,-5.042831129056971,0.5188287355525805,-0.36020222350406933,5.042831129056971,21,-2.8383882028229688,0.7848237253196949,-0.13516134299156995,6.495851671498314,-33.0571153794488,1.0,14,0.34551719018131466,-0.564673699875614,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
36242,00df81e3ff000656,CHOP,CHOP_M15_AR1_MEAN_REVERSION,3426,746,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""half_life_max"":96.0,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""phi_max"":0.995,""phi_min"":0.8,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.25}",490,-154.67656316009348,0.5639425505288154,-0.3156664554287622,156.2410848213458,112,-46.102698437742774,0.4720886288168624,-0.4116312360512748,46.102698437742774,116,-31.12206669598064,0.6166692235802193,-0.26829367841362617,31.122066695980635,126,-56.06427510484221,0.43806934874032677,-0.44495456432414454,56.06427510484219,136,-21.387522921527854,0.7525345392497796,-0.1572611979524107,24.063138276212857,-160.60149984660683,1.0,112,0.43806934874032677,-0.44495456432414454,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
36243,010859e56608f4c7,CHOP,CHOP_M15_AR1_MEAN_REVERSION,1471,320,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""half_life_max"":36.0,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""phi_max"":0.995,""phi_min"":0.8,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":0.75}",247,-72.42779584632116,0.5900300264908496,-0.2932299426976565,75.8666813828239,55,-16.342325141564807,0.5865352093221506,-0.2971331843920874,17.36997570876011,53,-23.77231984291195,0.43781113698178425,-0.44853433665871606,23.772319842911955,73,-21.79722194803694,0.5839923365203714,-0.2985920814799581,22.890459569559923,66,-10.515928913807462,0.7523291499499728,-0.15933225626981004,13.954814450310215,-78.32537381012729,1.0,53,0.43781113698178425,-0.44853433665871606,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
36244,013038299b240692,CHOP,CHOP_M15_AR1_MEAN_REVERSION,7140,1587,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""half_life_max"":96.0,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""phi_max"":0.995,""phi_min"":0.6,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.25}",436,-135.472034261629,0.5220885856405876,-0.31071567491199314,135.47203426162898,22,-16.98315103488111,0.18834797963369238,-0.7719614106764141,16.98315103488111,70,-36.263301239980684,0.3279732612448735,-0.5180471605711526,37.7160352185202,75,-24.042671870829146,0.5019867382582156,-0.32056895827772197,24.399585014466393,269,-58.18291011593807,0.6370472905732917,-0.21629334615590362,58.18291011593803,-140.12729955322385,1.0,22,0.18834797963369238,-0.7719614106764141,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
36245,01503b9fb134fcb5,CHOP,CHOP_M15_AR1_MEAN_REVERSION,3359,715,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""half_life_max"":36.0,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""phi_max"":0.995,""phi_min"":0.6,""session"":""ASIA"",""stationarity_window"":384,""z_abs_min"":0.75}",378,-114.94547373678776,0.5748384182430449,-0.30408855485922687,117.08451571439736,92,-35.140009313421814,0.501774910790703,-0.38195662297197625,37.2790512910315,79,-8.819898485469164,0.8171765981394701,-0.11164428462619194,14.991388715359331,98,-44.07499576090732,0.4339933375290554,-0.4497448547031359,44.074995760907335,109,-26.910570176989456,0.6349324098458611,-0.24688596492650877,28.019195354888275,-120.84830865388119,1.0,79,0.4339933375290554,-0.4497448547031359,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
36246,01fbc70e10b7ce7e,CHOP,CHOP_M15_AR1_MEAN_REVERSION,4006,857,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""half_life_max"":36.0,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""phi_max"":0.995,""phi_min"":0.3,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75}",391,-115.119073884921,0.6061780079700035,-0.2944221838489028,115.19447649982058,65,-28.56508697920112,0.4733524280207016,-0.43946287660309413,29.876314081964264,92,-14.907316439411419,0.7637657737575196,-0.16203604825447196,25.473772325619123,87,-15.965432750376268,0.7355112520650215,-0.18351072126869272,23.77818471898842,147,-55.681237715932184,0.5141492589993584,-0.378783930040355,57.010724792665606,-122.25053393609954,1.0,65,0.4733524280207016,-0.43946287660309413,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
36247,05c685d28be0e5f3,CHOP,CHOP_M15_AR1_MEAN_REVERSION,179,18,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""half_life_max"":12.0,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""phi_max"":0.995,""phi_min"":0.6,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":0.75}",23,-14.072039662913253,0.32601091960341466,-0.6118278114310111,15.478049107171149,2,-2.471456223311103,0.0,-1.2357281116555514,2.471456223311103,0,0.0,0.0,0.0,0.0,13,-7.724233166385609,0.34223055659716867,-0.5941717820296623,9.415926553640018,8,-3.876350273216538,0.41833296891949384,-0.4845437841520672,5.282359717474437,-20.87873538638497,1.0,0,0.0,-1.2357281116555514,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
36248,05e9c11406d2607a,CHOP,CHOP_M15_AR1_MEAN_REVERSION,106,16,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""half_life_max"":12.0,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""phi_max"":0.995,""phi_min"":0.3,""session"":""ASIA"",""stationarity_window"":384,""z_abs_min"":0.75}",19,-7.144357857157522,0.5341222599496748,-0.376018834587238,9.346970307415768,3,-3.860313343542079,0.0,-1.2867711145140264,3.860313343542079,3,-1.017517156601608,0.5648415605887697,-0.3391723855338693,1.1739489777272476,3,-1.0580742083320402,0.558016700458991,-0.35269140277734673,1.2244956605797457,10,-1.2084531486817953,0.8207776267248518,-0.12084531486817954,3.4110655989400414,-14.01451232314105,1.0,3,0.0,-1.2867711145140264,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
