timestamp_broker	timestamp_local	run_id	account	symbol	magic	deal_ticket	position_id	entry_code	type_code	reason_code	direction	volume	price	profit	commission	swap	order_ticket	comment
2022.07.01 01:15:00	2022.07.01 01:15:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	2	2	0	1	3	SHORT	0.01	1805.42	0.00	0.00	0.00	2	A1_M5_MOM_WR50_S4_M5
2022.07.01 05:37:36	2022.07.01 05:37:36	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	3	2	1	0	5	SHORT	0.01	1798.40	7.02	0.00	0.00	3	tp 1798.42
2022.07.01 06:25:00	2022.07.01 06:25:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	4	4	0	1	3	SHORT	0.01	1797.77	0.00	0.00	0.00	4	A1_M5_MOM_WR50_S4_M5
2022.07.01 10:40:37	2022.07.01 10:40:37	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	5	4	1	0	5	SHORT	0.01	1790.31	7.46	0.00	0.00	5	tp 1790.32
2022.07.04 12:00:00	2022.07.04 12:00:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	6	6	0	1	3	SHORT	0.01	1805.34	0.00	0.00	0.00	6	A1_M5_MOM_WR50_S4_M5
2022.07.04 12:25:40	2022.07.04 12:25:40	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	7	6	1	0	4	SHORT	0.01	1808.87	-3.53	0.00	0.00	7	sl 1808.84
2022.07.05 10:20:00	2022.07.05 10:20:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	8	8	0	1	3	SHORT	0.01	1802.04	0.00	0.00	0.00	8	A1_M5_MOM_WR50_S4_M5
2022.07.05 13:11:23	2022.07.05 13:11:23	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	9	8	1	0	5	SHORT	0.01	1795.04	7.00	0.00	0.00	9	tp 1795.04
2022.07.05 16:45:00	2022.07.05 16:45:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	10	10	0	1	3	SHORT	0.01	1766.51	0.00	0.00	0.00	10	A1_M5_MOM_WR50_S4_M5
2022.07.06 00:07:33	2022.07.06 00:07:33	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	11	10	1	0	4	SHORT	0.01	1770.49	-3.98	0.00	0.00	11	sl 1770.48
2022.07.06 03:55:00	2022.07.06 03:55:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	12	12	0	1	3	SHORT	0.01	1769.46	0.00	0.00	0.00	12	A1_M5_MOM_WR50_S4_M5
2022.07.06 10:09:16	2022.07.06 10:09:16	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	13	12	1	0	5	SHORT	0.01	1762.44	7.02	0.00	0.00	13	tp 1762.46
2022.07.06 11:35:00	2022.07.06 11:35:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	14	14	0	1	3	SHORT	0.01	1760.89	0.00	0.00	0.00	14	A1_M5_MOM_WR50_S4_M5
2022.07.06 12:07:39	2022.07.06 12:07:39	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	15	14	1	0	4	SHORT	0.01	1764.39	-3.50	0.00	0.00	15	sl 1764.39
2022.07.06 22:45:00	2022.07.06 22:45:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	16	16	0	1	3	SHORT	0.01	1739.13	0.00	0.00	0.00	16	A1_M5_MOM_WR50_S4_M5
2022.07.07 00:50:59	2022.07.07 00:50:59	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	17	16	1	0	4	SHORT	0.01	1742.64	-3.51	0.00	0.00	17	sl 1742.63
2022.07.07 08:15:00	2022.07.07 08:15:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	18	18	0	1	3	SHORT	0.01	1742.58	0.00	0.00	0.00	18	A1_M5_MOM_WR50_S4_M5
2022.07.07 13:41:39	2022.07.07 13:41:39	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	19	18	1	0	4	SHORT	0.01	1746.08	-3.50	0.00	0.00	19	sl 1746.08
2022.07.07 18:20:00	2022.07.07 18:20:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	20	20	0	1	3	SHORT	0.01	1739.69	0.00	0.00	0.00	20	A1_M5_MOM_WR50_S4_M5
2022.07.08 00:24:28	2022.07.08 00:24:28	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	21	20	1	0	4	SHORT	0.01	1743.19	-3.50	0.00	0.00	21	sl 1743.19
2022.07.08 14:00:00	2022.07.08 14:00:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	22	22	0	1	3	SHORT	0.01	1736.78	0.00	0.00	0.00	22	A1_M5_MOM_WR50_S4_M5
2022.07.08 14:13:14	2022.07.08 14:13:14	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	23	22	1	0	4	SHORT	0.01	1742.70	-5.92	0.00	0.00	23	sl 1742.68
2022.07.11 06:55:00	2022.07.11 06:55:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	24	24	0	1	3	SHORT	0.01	1739.70	0.00	0.00	0.00	24	A1_M5_MOM_WR50_S4_M5
2022.07.11 19:44:12	2022.07.11 19:44:12	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	25	24	1	0	5	SHORT	0.01	1732.64	7.06	0.00	0.00	25	tp 1732.70
2022.07.12 05:40:00	2022.07.12 05:40:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	26	26	0	1	3	SHORT	0.01	1727.10	0.00	0.00	0.00	26	A1_M5_MOM_WR50_S4_M5
2022.07.12 06:00:41	2022.07.12 06:00:41	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	27	26	1	0	4	SHORT	0.01	1730.60	-3.50	0.00	0.00	27	sl 1730.60
2022.07.12 13:10:00	2022.07.12 13:10:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	28	28	0	1	3	SHORT	0.01	1731.39	0.00	0.00	0.00	28	A1_M5_MOM_WR50_S4_M5
2022.07.13 00:55:26	2022.07.13 00:55:26	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	29	28	1	0	5	SHORT	0.01	1723.12	8.27	0.00	0.00	29	tp 1723.12
2022.07.13 04:05:00	2022.07.13 04:05:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	30	30	0	1	3	SHORT	0.01	1726.78	0.00	0.00	0.00	30	A1_M5_MOM_WR50_S4_M5
2022.07.13 09:12:41	2022.07.13 09:12:41	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	31	30	1	0	4	SHORT	0.01	1730.30	-3.52	0.00	0.00	31	sl 1730.28
2022.07.14 01:40:00	2022.07.14 01:40:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	32	32	0	1	3	SHORT	0.01	1727.92	0.00	0.00	0.00	32	A1_M5_MOM_WR50_S4_M5
2022.07.14 02:47:15	2022.07.14 02:47:15	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	33	32	1	0	4	SHORT	0.01	1731.42	-3.50	0.00	0.00	33	sl 1731.42
2022.07.14 06:55:00	2022.07.14 06:55:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	34	34	0	1	3	SHORT	0.01	1723.80	0.00	0.00	0.00	34	A1_M5_MOM_WR50_S4_M5
2022.07.14 07:05:41	2022.07.14 07:05:41	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	35	34	1	0	5	SHORT	0.01	1716.80	7.00	0.00	0.00	35	tp 1716.80
2022.07.14 08:00:00	2022.07.14 08:00:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	36	36	0	1	3	SHORT	0.01	1718.28	0.00	0.00	0.00	36	A1_M5_MOM_WR50_S4_M5
2022.07.14 12:45:38	2022.07.14 12:45:38	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	37	36	1	0	5	SHORT	0.01	1708.60	9.68	0.00	0.00	37	tp 1708.60
2022.07.15 05:05:00	2022.07.15 05:05:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	38	38	0	1	3	SHORT	0.01	1708.68	0.00	0.00	0.00	38	A1_M5_MOM_WR50_S4_M5
2022.07.15 06:45:56	2022.07.15 06:45:56	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	39	38	1	0	5	SHORT	0.01	1701.68	7.00	0.00	0.00	39	tp 1701.68
2022.07.15 08:30:00	2022.07.15 08:30:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	40	40	0	1	3	SHORT	0.01	1702.41	0.00	0.00	0.00	40	A1_M5_MOM_WR50_S4_M5
2022.07.15 10:52:28	2022.07.15 10:52:28	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	41	40	1	0	4	SHORT	0.01	1705.93	-3.52	0.00	0.00	41	sl 1705.91
2022.07.18 17:45:00	2022.07.18 17:45:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	42	42	0	1	3	SHORT	0.01	1711.12	0.00	0.00	0.00	42	A1_M5_MOM_WR50_S4_M5
2022.07.19 09:45:30	2022.07.19 09:45:30	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	43	42	1	0	4	SHORT	0.01	1714.62	-3.50	0.00	0.00	43	sl 1714.62
2022.07.20 02:00:00	2022.07.20 02:00:00	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	44	44	0	1	3	SHORT	0.01	1709.91	0.00	0.00	0.00	44	A1_M5_MOM_WR50_S4_M5
2022.07.20 03:31:12	2022.07.20 03:31:12	BT_A1_XAU_SHORT_WR50_S4_M5_EMA_TREND_STRUCTURAL	1025742	XAUUSD	932200	45	44	1	0	4	SHORT	0.01	1713.42	-3.51	0.00	0.00	45	sl 1713.41
