entry_time,entry_date,entry_hour,entry_session,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_session,date,hour,session,exit_deal,exit_price,profit_aed,balance,exit_comment
2022.07.01 01:15:00,2022-07-01,1,night,SHORT,2,0.01,1805.42,A1_M5_MOM_WR50_S4_M5,2022.07.01 05:37:36,2022-07-01,5,night,2022-07-01,1,night,3,1798.40,7.02,1007.02,tp 1798.42
2022.07.01 06:25:00,2022-07-01,6,morning,SHORT,4,0.01,1797.77,A1_M5_MOM_WR50_S4_M5,2022.07.01 10:40:37,2022-07-01,10,morning,2022-07-01,6,morning,5,1790.31,7.46,1014.48,tp 1790.32
2022.07.04 12:00:00,2022-07-04,12,afternoon,SHORT,6,0.01,1805.34,A1_M5_MOM_WR50_S4_M5,2022.07.04 12:25:40,2022-07-04,12,afternoon,2022-07-04,12,afternoon,7,1808.87,-3.53,1010.95,sl 1808.84
2022.07.05 10:20:00,2022-07-05,10,morning,SHORT,8,0.01,1802.04,A1_M5_MOM_WR50_S4_M5,2022.07.05 13:11:23,2022-07-05,13,afternoon,2022-07-05,10,morning,9,1795.04,7.0,1017.95,tp 1795.04
2022.07.05 16:45:00,2022-07-05,16,evening,SHORT,10,0.01,1766.51,A1_M5_MOM_WR50_S4_M5,2022.07.06 00:07:33,2022-07-06,0,night,2022-07-05,16,evening,11,1770.49,-3.98,1013.97,sl 1770.48
2022.07.06 03:55:00,2022-07-06,3,night,SHORT,12,0.01,1769.46,A1_M5_MOM_WR50_S4_M5,2022.07.06 10:09:16,2022-07-06,10,morning,2022-07-06,3,night,13,1762.44,7.02,1020.99,tp 1762.46
2022.07.06 11:35:00,2022-07-06,11,morning,SHORT,14,0.01,1760.89,A1_M5_MOM_WR50_S4_M5,2022.07.06 12:07:39,2022-07-06,12,afternoon,2022-07-06,11,morning,15,1764.39,-3.5,1017.49,sl 1764.39
2022.07.06 22:45:00,2022-07-06,22,night,SHORT,16,0.01,1739.13,A1_M5_MOM_WR50_S4_M5,2022.07.07 00:50:59,2022-07-07,0,night,2022-07-06,22,night,17,1742.64,-3.51,1013.98,sl 1742.63
2022.07.07 08:15:00,2022-07-07,8,morning,SHORT,18,0.01,1742.58,A1_M5_MOM_WR50_S4_M5,2022.07.07 13:41:39,2022-07-07,13,afternoon,2022-07-07,8,morning,19,1746.08,-3.5,1010.48,sl 1746.08
2022.07.07 18:20:00,2022-07-07,18,evening,SHORT,20,0.01,1739.69,A1_M5_MOM_WR50_S4_M5,2022.07.08 00:24:28,2022-07-08,0,night,2022-07-07,18,evening,21,1743.19,-3.5,1006.98,sl 1743.19
2022.07.08 14:00:00,2022-07-08,14,afternoon,SHORT,22,0.01,1736.78,A1_M5_MOM_WR50_S4_M5,2022.07.08 14:13:14,2022-07-08,14,afternoon,2022-07-08,14,afternoon,23,1742.70,-5.92,1001.06,sl 1742.68
2022.07.11 06:55:00,2022-07-11,6,morning,SHORT,24,0.01,1739.70,A1_M5_MOM_WR50_S4_M5,2022.07.11 19:44:12,2022-07-11,19,evening,2022-07-11,6,morning,25,1732.64,7.06,1008.12,tp 1732.70
2022.07.12 05:40:00,2022-07-12,5,night,SHORT,26,0.01,1727.10,A1_M5_MOM_WR50_S4_M5,2022.07.12 06:00:41,2022-07-12,6,morning,2022-07-12,5,night,27,1730.60,-3.5,1004.62,sl 1730.60
2022.07.12 13:10:00,2022-07-12,13,afternoon,SHORT,28,0.01,1731.39,A1_M5_MOM_WR50_S4_M5,2022.07.13 00:55:26,2022-07-13,0,night,2022-07-12,13,afternoon,29,1723.12,8.27,1012.89,tp 1723.12
2022.07.13 04:05:00,2022-07-13,4,night,SHORT,30,0.01,1726.78,A1_M5_MOM_WR50_S4_M5,2022.07.13 09:12:41,2022-07-13,9,morning,2022-07-13,4,night,31,1730.30,-3.52,1009.37,sl 1730.28
2022.07.14 01:40:00,2022-07-14,1,night,SHORT,32,0.01,1727.92,A1_M5_MOM_WR50_S4_M5,2022.07.14 02:47:15,2022-07-14,2,night,2022-07-14,1,night,33,1731.42,-3.5,1005.87,sl 1731.42
2022.07.14 06:55:00,2022-07-14,6,morning,SHORT,34,0.01,1723.80,A1_M5_MOM_WR50_S4_M5,2022.07.14 07:05:41,2022-07-14,7,morning,2022-07-14,6,morning,35,1716.80,7.0,1012.87,tp 1716.80
2022.07.14 08:00:00,2022-07-14,8,morning,SHORT,36,0.01,1718.28,A1_M5_MOM_WR50_S4_M5,2022.07.14 12:45:38,2022-07-14,12,afternoon,2022-07-14,8,morning,37,1708.60,9.68,1022.55,tp 1708.60
2022.07.15 05:05:00,2022-07-15,5,night,SHORT,38,0.01,1708.68,A1_M5_MOM_WR50_S4_M5,2022.07.15 06:45:56,2022-07-15,6,morning,2022-07-15,5,night,39,1701.68,7.0,1029.55,tp 1701.68
2022.07.15 08:30:00,2022-07-15,8,morning,SHORT,40,0.01,1702.41,A1_M5_MOM_WR50_S4_M5,2022.07.15 10:52:28,2022-07-15,10,morning,2022-07-15,8,morning,41,1705.93,-3.52,1026.03,sl 1705.91
2022.07.18 17:45:00,2022-07-18,17,evening,SHORT,42,0.01,1711.12,A1_M5_MOM_WR50_S4_M5,2022.07.19 09:45:30,2022-07-19,9,morning,2022-07-18,17,evening,43,1714.62,-3.5,1022.53,sl 1714.62
2022.07.20 02:00:00,2022-07-20,2,night,SHORT,44,0.01,1709.91,A1_M5_MOM_WR50_S4_M5,2022.07.20 03:31:12,2022-07-20,3,night,2022-07-20,2,night,45,1713.42,-3.51,1019.02,sl 1713.41
