trade_id,sleeve_id,signal_time,entry_time,exit_time,direction,pnl_usd,risk_usd,specialist_id,source_strategy,is_core,source_id,source_entry_time,source_exit_time,source_direction,entry_price,exit_price,source_risk_usd,source_pnl_usd,direction_sign,gross_endpoint_pnl_usd,implied_cost_usd,open_cost_usd,is_r1,fee_stress_pnl_usd,fee_stress_implied_cost_usd,fee_stress_open_cost_usd,endpoint_error_usd,post_loss_cooldown_accepted,post_loss_cooldown_reason,execution_source_id
f8cbe64d08b1b362806d5936,V59_BROKER_CORE,2011-10-12 13:00:00.364000+00:00,2011-10-12 13:00:00.364000+00:00,2011-10-12 13:35:38.095000+00:00,LONG,-7.174860382485838,6.4840118511027605,R3_COMPRESSION,COMP_RELEASE_EXPANSION,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2011-10-12 13:00:00.364000+00:00,2011-10-12 13:35:38.095000+00:00,LONG,1686.334,1679.792,6.4840118511027605,-7.174860382485838,1.0,-6.542000000000144,0.6328603824856947,0.6328603824856947,False,-7.174860382485838,0.6328603824856947,0.6328603824856947,0.0,True,ROUTED,R3_COMPRESSION
27f194b5fa07b21a25b49c2f,V59_BROKER_CORE,2011-10-13 14:00:00.128000+00:00,2011-10-13 14:00:00.128000+00:00,2011-10-13 17:27:40.124000+00:00,SHORT,-8.984215550771511,8.21482059876441,R3_COMPRESSION,COMP_RELEASE_BREAKOUT,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2011-10-13 14:00:00.128000+00:00,2011-10-13 17:27:40.124000+00:00,SHORT,1656.962,1665.185,8.21482059876441,-8.984215550771511,-1.0,-8.222999999999956,0.7612155507715546,0.7612155507715546,False,-8.984215550771511,0.7612155507715546,0.7612155507715546,0.0,True,ROUTED,R3_COMPRESSION
b639ed81ea705efd1468839a,V59_BROKER_CORE,2011-10-17 08:00:00.232000+00:00,2011-10-17 08:00:00.232000+00:00,2011-10-17 10:50:24.421000+00:00,LONG,-5.851591147167027,5.203474297507183,R3_COMPRESSION,COMP_RELEASE_EXPANSION,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2011-10-17 08:00:00.232000+00:00,2011-10-17 10:50:24.421000+00:00,LONG,1689.862,1684.612,5.203474297507183,-5.851591147167027,1.0,-5.25,0.601591147167027,0.601591147167027,False,-5.851591147167027,0.601591147167027,0.601591147167027,0.0,True,ROUTED,R3_COMPRESSION
947d816c2e0e6806eb368895,V59_BROKER_CORE,2011-10-18 07:00:00.237000+00:00,2011-10-18 07:00:00.237000+00:00,2011-10-19 07:00:00.341000+00:00,SHORT,11.871817102290317,6.163649528266289,R3_COMPRESSION,COMP_RELEASE_BREAKOUT,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2011-10-18 07:00:00.237000+00:00,2011-10-19 07:00:00.341000+00:00,SHORT,1663.406,1650.576,6.163649528266289,11.871817102290317,-1.0,12.829999999999927,0.9581828977096105,0.9581828977096105,False,11.871817102290317,0.9581828977096105,0.9581828977096105,0.0,True,ROUTED,R3_COMPRESSION
7ed162ae57001f7535321029,V59_BROKER_CORE,2011-12-14 11:00:00.027000+00:00,2011-12-14 11:00:00.027000+00:00,2011-12-14 23:00:00.991000+00:00,SHORT,55.74125033733711,6.69491515140465,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2011-12-14 11:00:00.027000+00:00,2011-12-14 23:00:00.991000+00:00,SHORT,1632.606,1576.055,6.69491515140465,55.74125033733711,-1.0,56.55099999999993,0.8097496626628242,0.8097496626628242,False,55.74125033733711,0.8097496626628242,0.8097496626628242,0.0,True,ROUTED,R2_DOWNTREND
ad2679480cd47a35540e675f,V59_BROKER_CORE,2012-01-25 11:00:00.436000+00:00,2012-01-25 11:00:00.436000+00:00,2012-01-25 15:56:12.413000+00:00,SHORT,-5.509175438615252,4.883649524623809,R3_COMPRESSION,COMP_RELEASE_BREAKOUT,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2012-01-25 11:00:00.436000+00:00,2012-01-25 15:56:12.413000+00:00,SHORT,1655.063,1659.956,4.883649524623809,-5.509175438615252,-1.0,-4.892999999999802,0.6161754386154499,0.6161754386154499,False,-5.509175438615252,0.6161754386154499,0.6161754386154499,0.0,True,ROUTED,R3_COMPRESSION
699ea524dc8bd126fac0b88e,V59_BROKER_CORE,2012-01-25 18:00:00.510000+00:00,2012-01-25 18:00:00.510000+00:00,2012-01-26 18:00:00.289000+00:00,LONG,33.194568367351714,8.428650558059855,R3_COMPRESSION,COMP_RELEASE_BREAKOUT,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2012-01-25 18:00:00.510000+00:00,2012-01-26 18:00:00.289000+00:00,LONG,1690.321,1724.587,8.428650558059855,33.194568367351714,1.0,34.266000000000076,1.0714316326483626,1.0714316326483626,False,33.194568367351714,1.0714316326483626,1.0714316326483626,0.0,True,ROUTED,R3_COMPRESSION
75ebedc5c5a164f5ef825028,V59_BROKER_CORE,2012-03-05 07:00:00.319000+00:00,2012-03-05 07:00:00.319000+00:00,2012-03-06 19:00:03.638000+00:00,SHORT,37.1269794301887,5.800142495762452,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2012-03-05 07:00:00.319000+00:00,2012-03-06 19:00:03.638000+00:00,SHORT,1710.203,1671.961,5.800142495762452,37.1269794301887,-1.0,38.24199999999996,1.1150205698112643,1.1150205698112643,False,37.1269794301887,1.1150205698112643,1.1150205698112643,0.0,True,ROUTED,R2_DOWNTREND
2d920ef850b77192d716ed30,V59_BROKER_CORE,2012-05-07 15:00:00.309000+00:00,2012-05-07 15:00:00.309000+00:00,2012-05-07 16:08:01.513000+00:00,SHORT,-6.177008242441405,5.549511746974562,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2012-05-07 15:00:00.309000+00:00,2012-05-07 16:08:01.513000+00:00,SHORT,1634.377,1639.96,5.549511746974562,-6.177008242441405,-1.0,-5.583000000000084,0.5940082424413209,0.5940082424413209,False,-6.177008242441405,0.5940082424413209,0.5940082424413209,0.0,True,ROUTED,R2_DOWNTREND
478905abd202ea2f741962c3,V59_BROKER_CORE,2012-05-09 17:00:00.337000+00:00,2012-05-09 17:00:00.337000+00:00,2012-05-10 13:22:38.416000+00:00,SHORT,-9.546314754089737,8.522932199847542,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2012-05-09 17:00:00.337000+00:00,2012-05-10 13:22:38.416000+00:00,SHORT,1590.271,1598.794,8.522932199847542,-9.546314754089737,-1.0,-8.523000000000138,1.0233147540895988,1.0233147540895988,False,-9.546314754089737,1.0233147540895988,1.0233147540895988,0.0,True,ROUTED,R2_DOWNTREND
c23d189b2cf3666b9033adc1,V59_BROKER_CORE,2012-06-20 13:00:00.024000+00:00,2012-06-20 13:00:00.024000+00:00,2012-06-20 15:27:07.993000+00:00,SHORT,-5.477986192083267,4.88449487175971,R3_COMPRESSION,COMP_RELEASE_BREAKOUT,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2012-06-20 13:00:00.024000+00:00,2012-06-20 15:27:07.993000+00:00,SHORT,1604.979,1609.877,4.88449487175971,-5.477986192083267,-1.0,-4.897999999999911,0.5799861920833562,0.5799861920833562,False,-5.477986192083267,0.5799861920833562,0.5799861920833562,0.0,True,ROUTED,R3_COMPRESSION
9973304f0fcdf5f3081a4b01,V59_BROKER_CORE,2012-06-21 13:00:00.183000+00:00,2012-06-21 13:00:00.183000+00:00,2012-06-22 07:00:00.329000+00:00,SHORT,25.844796636253104,5.534055446233597,R3_COMPRESSION,COMP_RELEASE_BREAKOUT,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2012-06-21 13:00:00.183000+00:00,2012-06-22 07:00:00.329000+00:00,SHORT,1588.363,1561.679,5.534055446233597,25.844796636253104,-1.0,26.68399999999997,0.839203363746865,0.839203363746865,False,25.844796636253104,0.839203363746865,0.839203363746865,0.0,True,ROUTED,R3_COMPRESSION
e83fe5b22a70ce2d3567018a,V59_BROKER_CORE,2012-08-13 03:00:04.752000+00:00,2012-08-13 03:00:04.752000+00:00,2012-08-13 07:55:40.242000+00:00,LONG,-3.201175102946931,2.6865989339398912,R3_COMPRESSION,COMP_RELEASE_BREAKOUT,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2012-08-13 03:00:04.752000+00:00,2012-08-13 07:55:40.242000+00:00,LONG,1623.384,1620.689,2.6865989339398912,-3.201175102946931,1.0,-2.6949999999999363,0.5061751029469947,0.5061751029469947,False,-3.201175102946931,0.5061751029469947,0.5061751029469947,0.0,True,ROUTED,R3_COMPRESSION
f407d34d552e6eed69e64ec7,V59_BROKER_CORE,2012-10-24 04:00:00.279000+00:00,2012-10-24 04:00:00.279000+00:00,2012-10-25 07:47:02.031000+00:00,SHORT,-5.64388883279887,4.694162489311727,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2012-10-24 04:00:00.279000+00:00,2012-10-25 07:47:02.031000+00:00,SHORT,1711.153,1715.857,4.694162489311727,-5.64388883279887,-1.0,-4.703999999999951,0.9398888327989194,0.9398888327989194,False,-5.64388883279887,0.9398888327989194,0.9398888327989194,0.0,True,ROUTED,R2_DOWNTREND
74a5261ed555f2dc1cb728f8,V59_BROKER_CORE,2012-12-03 03:00:00.280000+00:00,2012-12-03 03:00:00.280000+00:00,2012-12-04 15:00:00.108000+00:00,SHORT,18.974163751724923,5.636738900684829,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2012-12-03 03:00:00.280000+00:00,2012-12-04 15:00:00.108000+00:00,SHORT,1718.752,1698.671,5.636738900684829,18.974163751724923,-1.0,20.080999999999904,1.1068362482749805,1.1068362482749805,False,18.974163751724923,1.1068362482749805,1.1068362482749805,0.0,True,ROUTED,R2_DOWNTREND
430eaf21a26568523706255c,V59_BROKER_CORE,2012-12-20 14:00:00.111000+00:00,2012-12-20 14:00:00.111000+00:00,2012-12-21 15:41:06.704000+00:00,SHORT,-7.269895648796065,6.206406598609388,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2012-12-20 14:00:00.111000+00:00,2012-12-21 15:41:06.704000+00:00,SHORT,1652.555,1658.84,6.206406598609388,-7.269895648796065,-1.0,-6.2849999999998545,0.9848956487962104,0.9848956487962104,False,-7.269895648796065,0.9848956487962104,0.9848956487962104,0.0,True,ROUTED,R2_DOWNTREND
b85af1039e34f87ddd1c589b,V59_BROKER_CORE,2013-02-13 06:00:02.612000+00:00,2013-02-13 06:00:02.612000+00:00,2013-02-14 18:00:00.021000+00:00,SHORT,13.957893768432307,4.14233455033558,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2013-02-13 06:00:02.612000+00:00,2013-02-14 18:00:00.021000+00:00,SHORT,1649.573,1634.583,4.14233455033558,13.957893768432307,-1.0,14.990000000000009,1.0321062315677025,1.0321062315677025,False,13.957893768432307,1.0321062315677025,1.0321062315677025,0.0,True,ROUTED,R2_DOWNTREND
2d704e6244067d963229473f,V59_BROKER_CORE,2013-02-18 03:00:00.731000+00:00,2013-02-18 03:00:00.731000+00:00,2013-02-19 15:00:00.021000+00:00,SHORT,8.357177756403887,6.936502395070313,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2013-02-18 03:00:00.731000+00:00,2013-02-19 15:00:00.021000+00:00,SHORT,1616.956,1607.427,6.936502395070313,8.357177756403887,-1.0,9.528999999999996,1.1718222435961092,1.1718222435961092,False,8.357177756403887,1.1718222435961092,1.1718222435961092,0.0,True,ROUTED,R2_DOWNTREND
d5c8e11c79cdcd47b25cd53b,V59_BROKER_CORE,2013-02-20 05:00:00.011000+00:00,2013-02-20 05:00:00.011000+00:00,2013-02-21 17:00:00.415000+00:00,SHORT,27.08286203593681,3.8027265497814193,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2013-02-20 05:00:00.011000+00:00,2013-02-21 17:00:00.415000+00:00,SHORT,1606.742,1578.644,3.8027265497814193,27.08286203593681,-1.0,28.097999999999956,1.0151379640631468,1.0151379640631468,False,27.08286203593681,1.0151379640631468,1.0151379640631468,0.0,True,ROUTED,R2_DOWNTREND
f908b542a6cb7cffcbcc88ef,V59_BROKER_CORE,2013-04-04 08:00:00.906000+00:00,2013-04-04 08:00:00.906000+00:00,2013-04-04 12:41:29.650000+00:00,SHORT,-5.633960433914026,4.9909076597604685,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2013-04-04 08:00:00.906000+00:00,2013-04-04 12:41:29.650000+00:00,SHORT,1548.537,1553.553,4.9909076597604685,-5.633960433914026,-1.0,-5.016000000000076,0.6179604339139493,0.6179604339139493,False,-5.633960433914026,0.6179604339139493,0.6179604339139493,0.0,True,ROUTED,R2_DOWNTREND
347d8cc6b1048fa1f37eea63,V59_BROKER_CORE,2013-05-20 10:00:00.640000+00:00,2013-05-20 10:00:00.640000+00:00,2013-05-20 11:18:25.781000+00:00,SHORT,-7.628051254804875,6.699821542853554,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2013-05-20 10:00:00.640000+00:00,2013-05-20 11:18:25.781000+00:00,SHORT,1351.014,1357.988,6.699821542853554,-7.628051254804875,-1.0,-6.97400000000016,0.654051254804715,0.654051254804715,False,-7.628051254804875,0.654051254804715,0.654051254804715,0.0,True,ROUTED,R2_DOWNTREND
6bf0ed8773c036b38c622789,V59_BROKER_CORE,2013-06-18 07:00:00.276000+00:00,2013-06-18 07:00:00.276000+00:00,2013-06-18 07:37:01.080000+00:00,SHORT,-3.086825704456783,2.636587839131936,R3_COMPRESSION,COMP_RELEASE_EXPANSION,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2013-06-18 07:00:00.276000+00:00,2013-06-18 07:37:01.080000+00:00,SHORT,1378.811,1381.457,2.636587839131936,-3.086825704456783,-1.0,-2.6460000000001855,0.4408257044565973,0.4408257044565973,False,-3.086825704456783,0.4408257044565973,0.4408257044565973,0.0,True,ROUTED,R3_COMPRESSION
0c7e9ff7894b3ac57056b16a,V59_BROKER_CORE,2013-06-18 09:00:00.333000+00:00,2013-06-18 09:00:00.333000+00:00,2013-06-18 15:00:00.022000+00:00,SHORT,12.05292081473256,3.091608902108642,R3_COMPRESSION,COMP_RELEASE_EXPANSION,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2013-06-18 09:00:00.333000+00:00,2013-06-18 15:00:00.022000+00:00,SHORT,1377.585,1364.99,3.091608902108642,12.05292081473256,-1.0,12.595000000000027,0.5420791852674665,0.5420791852674665,False,12.05292081473256,0.5420791852674665,0.5420791852674665,0.0,True,ROUTED,R3_COMPRESSION
852f1a3a535501a7f358bc60,V59_BROKER_CORE,2013-06-19 20:00:00.151000+00:00,2013-06-19 20:00:00.151000+00:00,2013-06-21 08:00:00.482000+00:00,SHORT,52.938119383126924,7.3375855203341755,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2013-06-19 20:00:00.151000+00:00,2013-06-21 08:00:00.482000+00:00,SHORT,1351.509,1297.379,7.3375855203341755,52.938119383126924,-1.0,54.13000000000011,1.1918806168731848,1.1918806168731848,False,52.938119383126924,1.1918806168731848,1.1918806168731848,0.0,True,ROUTED,R2_DOWNTREND
358a917e146012993d247f36,V59_BROKER_CORE,2013-06-21 18:00:01.728000+00:00,2013-06-21 18:00:01.728000+00:00,2013-06-23 22:00:03.253000+00:00,SHORT,-5.780081558709741,11.694840954288528,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2013-06-21 18:00:01.728000+00:00,2013-06-23 22:00:03.253000+00:00,SHORT,1293.72,1297.857,11.694840954288528,-5.780081558709741,-1.0,-4.136999999999944,1.643081558709797,1.643081558709797,False,-5.780081558709741,1.643081558709797,1.643081558709797,0.0,True,ROUTED,R2_DOWNTREND
e8a7f29e56598b087727da08,V59_BROKER_CORE,2013-06-24 17:00:00.008000+00:00,2013-06-24 17:00:00.008000+00:00,2013-06-24 18:04:29.345000+00:00,SHORT,-10.549104758205731,9.708607212724772,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2013-06-24 17:00:00.008000+00:00,2013-06-24 18:04:29.345000+00:00,SHORT,1277.45,1287.198,9.708607212724772,-10.549104758205731,-1.0,-9.748000000000047,0.8011047582056836,0.8011047582056836,False,-10.549104758205731,0.8011047582056836,0.8011047582056836,0.0,True,ROUTED,R2_DOWNTREND
6ebb84fd2c65dcb85c0a0b11,V59_BROKER_CORE,2013-07-22 13:00:00.115000+00:00,2013-07-22 13:00:00.115000+00:00,2013-07-22 19:00:00.521000+00:00,LONG,12.369054325496588,4.448880596550554,R3_COMPRESSION,COMP_RELEASE_EXPANSION,True,R3_COMPRESSION_DUKASCOPY_RAW_TICK,2013-07-22 13:00:00.115000+00:00,2013-07-22 19:00:00.521000+00:00,LONG,1321.608,1334.587,4.448880596550554,12.369054325496588,1.0,12.979000000000042,0.6099456745034537,0.6099456745034537,False,12.369054325496588,0.6099456745034537,0.6099456745034537,0.0,True,ROUTED,R3_COMPRESSION
87c8bd9db4baea8aa532900a,V59_BROKER_CORE,2013-09-11 04:00:00.359000+00:00,2013-09-11 04:00:00.359000+00:00,2013-09-12 16:00:00.812000+00:00,SHORT,31.211876963253932,6.16242403353302,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2013-09-11 04:00:00.359000+00:00,2013-09-12 16:00:00.812000+00:00,SHORT,1363.678,1331.333,6.16242403353302,31.211876963253932,-1.0,32.34500000000003,1.1331230367460954,1.1331230367460954,False,31.211876963253932,1.1331230367460954,1.1331230367460954,0.0,True,ROUTED,R2_DOWNTREND
e1f002f1166ebfab87b24845,V59_BROKER_CORE,2013-10-15 09:00:00.055000+00:00,2013-10-15 09:00:00.055000+00:00,2013-10-15 11:27:49.408000+00:00,SHORT,-5.596260997837542,5.006638116473236,R2_DOWNTREND,DOWN_FAILED_RALLY_SHORT,True,R2_DOWNTREND_DUKASCOPY_RAW_TICK,2013-10-15 09:00:00.055000+00:00,2013-10-15 11:27:49.408000+00:00,SHORT,1256.282,1261.292,5.006638116473236,-5.596260997837542,-1.0,-5.009999999999991,0.5862609978375515,0.5862609978375515,False,-5.596260997837542,0.5862609978375515,0.5862609978375515,0.0,True,ROUTED,R2_DOWNTREND
