attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
35239,001a11999e9cc03e,CHOP,CHOP_AR1_MEAN_REVERSION,728,156,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""half_life_max"":12.0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""phi_max"":0.995,""phi_min"":0.3,""session"":""LONDON"",""stationarity_window"":48,""z_abs_min"":1.25}",127,-49.75908796469327,0.44867379699363774,-0.3918038422416793,51.993437263382006,15,-7.043691327247181,0.38272322975290335,-0.46957942181647877,9.24356080367144,25,-7.139152451283842,0.5537950775671081,-0.2855660980513537,8.350993425871044,35,-14.96985377408027,0.4166872860373985,-0.4277101078308649,16.64316509028809,52,-20.606390412082,0.44575635879829867,-0.39627673869388463,21.376522656951316,-54.34034525261881,1.0,15,0.38272322975290335,-0.46957942181647877,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
35240,00785e1ac5d8fe0b,CHOP,CHOP_AR1_MEAN_REVERSION,106,21,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":0,""half_life_max"":96.0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""phi_max"":0.9,""phi_min"":0.6,""session"":""ALL"",""stationarity_window"":96,""z_abs_min"":1.75}",40,-8.019053855082054,0.6354147606876213,-0.20047634637705136,11.275805177280457,8,1.0836226287564696,1.3935288289772707,0.1354528285945587,1.4822992239464576,6,-2.0062535800453167,0.45321777485483217,-0.33437559667421946,2.829140863149648,6,-4.013863623664387,0.17345048337588898,-0.6689772706107312,4.013863623664387,20,-3.0825592801288195,0.7123413292847096,-0.15412796400644097,6.622054999949205,-12.467729431097851,1.0,6,0.17345048337588898,-0.6689772706107312,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
35241,00797b1964d53535,CHOP,CHOP_AR1_MEAN_REVERSION,1410,310,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""half_life_max"":36.0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""phi_max"":0.9,""phi_min"":0.3,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":0.75}",0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
35242,007ef15136eea4c3,CHOP,CHOP_AR1_MEAN_REVERSION,481,88,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":2,""half_life_max"":36.0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""phi_max"":0.9,""phi_min"":0.3,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":0.75}",0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
35243,00d3547c65755621,CHOP,CHOP_AR1_MEAN_REVERSION,311,30,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""half_life_max"":12.0,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""phi_max"":0.97,""phi_min"":0.6,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":0.75}",0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
35244,01417b2d1f1e6b98,CHOP,CHOP_AR1_MEAN_REVERSION,1402,311,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""half_life_max"":36.0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""phi_max"":0.97,""phi_min"":0.3,""session"":""LONDON"",""stationarity_window"":48,""z_abs_min"":1.25}",246,-82.35929763083826,0.5864006868850654,-0.3347938928082856,83.53422561625396,68,-19.474656428436916,0.6439523138518072,-0.2863920063005429,20.649584413852654,57,-30.705208650991647,0.4036666774837904,-0.5386878710700289,31.249924864255426,53,-12.11242003257787,0.6973059920855269,-0.2285362270297711,20.066451772876185,68,-20.06701251883182,0.6208481543971544,-0.29510312527693855,20.067012518831827,-91.99219514371043,1.0,53,0.4036666774837904,-0.5386878710700289,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
35245,02074ef3505f897a,CHOP,CHOP_AR1_MEAN_REVERSION,172,37,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":0,""half_life_max"":96.0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""phi_max"":0.97,""phi_min"":0.8,""session"":""ASIA"",""stationarity_window"":96,""z_abs_min"":1.25}",128,-50.56367789528576,0.48107179186200766,-0.39502873355692,52.93270791340275,28,-11.229785209468087,0.47990307461626663,-0.4010637574810031,11.229785209468089,39,-8.614616561133419,0.6705165780883316,-0.22088760413162611,9.62228804869795,36,-18.571803165609314,0.3724725613900618,-0.5158834212669254,19.587117388349032,25,-12.147472959074934,0.3958263121739359,-0.48589891836299737,14.516502977191946,-56.39306786946378,1.0,25,0.3724725613900618,-0.5158834212669254,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
35246,020d55f8a8de60df,CHOP,CHOP_AR1_MEAN_REVERSION,278,47,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""half_life_max"":96.0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""phi_max"":0.995,""phi_min"":0.3,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.75}",44,-8.902730345900153,0.6112190917751621,-0.20233478058863985,10.912899984892501,10,-6.084480211410718,0.2426739997714702,-0.6084480211410719,6.876850176092185,11,0.2086849157150813,1.0442591706388926,0.0189713559740983,2.277910598675072,10,-0.07300433653389082,0.9796158967979747,-0.007300433653389083,2.4112176294761367,13,-2.9539307136706268,0.5502835935076116,-0.22722543951312513,5.350709505896826,-13.329275246676794,1.0,10,0.2426739997714702,-0.6084480211410719,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
35247,023eceb257230a21,CHOP,CHOP_AR1_MEAN_REVERSION,824,200,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""half_life_max"":12.0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""phi_max"":0.995,""phi_min"":0.3,""session"":""LONDON"",""stationarity_window"":96,""z_abs_min"":0.75}",176,-56.6329771513173,0.5567016852213204,-0.3217782792688483,59.65837415657686,46,-13.041058512389357,0.6018911751509842,-0.2835012720084643,16.06645551764894,44,-7.974590086944389,0.7244685846653041,-0.18124068379419064,8.370997676807946,43,-15.249695264935445,0.5220291192955451,-0.35464407592873126,15.249695264935449,43,-20.3676332870481,0.4035565751012305,-0.47366589039646745,20.37135183362203,-62.500478634089376,1.0,43,0.4035565751012305,-0.47366589039646745,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
35248,02487720820c55af,CHOP,CHOP_AR1_MEAN_REVERSION,1350,258,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""half_life_max"":96.0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""phi_max"":0.995,""phi_min"":0.8,""session"":""ASIA"",""stationarity_window"":96,""z_abs_min"":1.25}",321,-85.28458632980993,0.6115081615534717,-0.2656840695632708,85.28458632980991,80,-29.344599598855083,0.5136897836694736,-0.36680749498568854,29.344599598855094,90,-19.396037137224397,0.6674979823715615,-0.21551152374693774,19.910548635892205,83,-14.020841110372633,0.7329908615263725,-0.16892579651051365,18.182310764946397,68,-22.52310848335782,0.5340855885753178,-0.33122218357879146,23.63997531187759,-91.19711925238104,1.0,68,0.5136897836694736,-0.36680749498568854,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
