bar_start_utc,bar_end_utc,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe,source_terminal
2026-06-01 00:00:00,2026-06-01 00:05:00,4539.45,4545.93,4537.23,4544.66,1646,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:05:00,2026-06-01 00:10:00,4544.7,4544.82,4540.46,4540.59,1062,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:10:00,2026-06-01 00:15:00,4540.57,4543.45,4539.21,4540.57,1159,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:15:00,2026-06-01 00:20:00,4540.53,4543.64,4537.62,4538.19,1414,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:20:00,2026-06-01 00:25:00,4538.18,4541.52,4537.88,4540.68,1148,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:25:00,2026-06-01 00:30:00,4540.67,4544.32,4539.54,4543.02,1179,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:30:00,2026-06-01 00:35:00,4543,4544.95,4535.88,4537.94,1408,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:35:00,2026-06-01 00:40:00,4537.92,4538.78,4535.02,4536.76,1176,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:40:00,2026-06-01 00:45:00,4536.74,4537.24,4535.19,4535.71,972,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:45:00,2026-06-01 00:50:00,4535.84,4541.86,4535.84,4541.3,1166,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:50:00,2026-06-01 00:55:00,4541.32,4542.62,4538.02,4538.73,1122,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:55:00,2026-06-01 01:00:00,4538.7,4541.76,4537.11,4540.59,1344,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:00:00,2026-06-01 01:05:00,4540.48,4541.22,4531.64,4534.2,2620,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:05:00,2026-06-01 01:10:00,4534.26,4535.36,4527.09,4529.07,1886,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:10:00,2026-06-01 01:15:00,4528.96,4534.22,4525.98,4533.86,1737,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:15:00,2026-06-01 01:20:00,4533.75,4534.34,4529.71,4530.02,1455,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:20:00,2026-06-01 01:25:00,4530.24,4536.51,4529.74,4531.97,1542,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:25:00,2026-06-01 01:30:00,4531.97,4532.84,4527.74,4528.67,1537,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:30:00,2026-06-01 01:35:00,4528.65,4532.68,4526.75,4532.68,1644,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:35:00,2026-06-01 01:40:00,4532.68,4533.26,4527.73,4529.61,1372,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:40:00,2026-06-01 01:45:00,4529.7,4533.78,4528.21,4533.05,1395,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:45:00,2026-06-01 01:50:00,4532.98,4533.59,4527.32,4528.4,1486,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:50:00,2026-06-01 01:55:00,4528.47,4531.11,4527.52,4529.82,1257,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:55:00,2026-06-01 02:00:00,4529.8,4529.95,4523.56,4525.32,1600,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:00:00,2026-06-01 02:05:00,4525.32,4527.6,4524.19,4524.97,1460,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:05:00,2026-06-01 02:10:00,4524.98,4531.82,4524.81,4528.25,1466,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:10:00,2026-06-01 02:15:00,4528.27,4533.86,4528.11,4531.97,1361,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:15:00,2026-06-01 02:20:00,4531.99,4534.45,4531.54,4531.82,1002,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:20:00,2026-06-01 02:25:00,4531.84,4532.76,4530.06,4531.32,850,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:25:00,2026-06-01 02:30:00,4531.33,4531.57,4529.11,4530.26,632,50,0,XAUUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
