bar_start_utc,bar_end_utc,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe,source_terminal
2026-06-01 00:00:00,2026-06-01 00:05:00,159.357,159.386,159.357,159.379,432,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:05:00,2026-06-01 00:10:00,159.38,159.41,159.371,159.398,365,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:10:00,2026-06-01 00:15:00,159.397,159.429,159.396,159.407,261,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:15:00,2026-06-01 00:20:00,159.406,159.419,159.397,159.413,214,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:20:00,2026-06-01 00:25:00,159.418,159.435,159.412,159.423,249,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:25:00,2026-06-01 00:30:00,159.422,159.435,159.42,159.426,447,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:30:00,2026-06-01 00:35:00,159.425,159.444,159.42,159.444,229,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:35:00,2026-06-01 00:40:00,159.442,159.453,159.434,159.441,282,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:40:00,2026-06-01 00:45:00,159.442,159.447,159.43,159.431,224,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:45:00,2026-06-01 00:50:00,159.43,159.447,159.421,159.438,249,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:50:00,2026-06-01 00:55:00,159.437,159.462,159.432,159.44,429,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:55:00,2026-06-01 01:00:00,159.439,159.464,159.435,159.451,546,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:00:00,2026-06-01 01:05:00,159.452,159.475,159.446,159.461,448,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:05:00,2026-06-01 01:10:00,159.46,159.476,159.457,159.464,334,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:10:00,2026-06-01 01:15:00,159.463,159.479,159.463,159.469,223,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:15:00,2026-06-01 01:20:00,159.467,159.481,159.465,159.48,195,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:20:00,2026-06-01 01:25:00,159.479,159.481,159.458,159.47,204,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:25:00,2026-06-01 01:30:00,159.471,159.492,159.47,159.486,257,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:30:00,2026-06-01 01:35:00,159.487,159.492,159.468,159.47,264,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:35:00,2026-06-01 01:40:00,159.469,159.482,159.464,159.481,354,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:40:00,2026-06-01 01:45:00,159.482,159.484,159.463,159.464,219,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:45:00,2026-06-01 01:50:00,159.465,159.486,159.459,159.482,136,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:50:00,2026-06-01 01:55:00,159.483,159.493,159.479,159.483,89,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:55:00,2026-06-01 02:00:00,159.486,159.489,159.48,159.481,149,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:00:00,2026-06-01 02:05:00,159.48,159.489,159.48,159.487,134,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:05:00,2026-06-01 02:10:00,159.486,159.493,159.481,159.484,118,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:10:00,2026-06-01 02:15:00,159.483,159.485,159.471,159.471,52,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:15:00,2026-06-01 02:20:00,159.47,159.487,159.467,159.484,116,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:20:00,2026-06-01 02:25:00,159.485,159.489,159.467,159.469,121,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:25:00,2026-06-01 02:30:00,159.47,159.471,159.463,159.468,72,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:30:00,2026-06-01 02:35:00,159.467,159.473,159.465,159.47,110,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:35:00,2026-06-01 02:40:00,159.467,159.468,159.457,159.463,131,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:40:00,2026-06-01 02:45:00,159.465,159.475,159.461,159.475,177,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:45:00,2026-06-01 02:50:00,159.474,159.475,159.464,159.465,121,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:50:00,2026-06-01 02:55:00,159.463,159.467,159.463,159.465,45,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:55:00,2026-06-01 03:00:00,159.466,159.466,159.447,159.46,108,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:00:00,2026-06-01 03:05:00,159.461,159.465,159.447,159.452,138,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:05:00,2026-06-01 03:10:00,159.453,159.453,159.437,159.45,135,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:10:00,2026-06-01 03:15:00,159.451,159.462,159.45,159.461,84,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:15:00,2026-06-01 03:20:00,159.462,159.478,159.455,159.467,155,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:20:00,2026-06-01 03:25:00,159.466,159.481,159.462,159.474,124,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:25:00,2026-06-01 03:30:00,159.475,159.475,159.459,159.463,131,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:30:00,2026-06-01 03:35:00,159.462,159.463,159.436,159.456,213,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:35:00,2026-06-01 03:40:00,159.457,159.469,159.456,159.468,176,12,0,USDJPY,M5,C:\Program Files\MetaTrader 5\terminal64.exe
