bar_start_utc,bar_end_utc,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe,source_terminal
2026-06-01 00:00:00,2026-06-01 01:00:00,1.34505,1.34542,1.3445,1.34509,4287,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:00:00,2026-06-01 02:00:00,1.34508,1.34533,1.3448,1.34531,3339,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:00:00,2026-06-01 03:00:00,1.3453,1.34557,1.34523,1.34553,2350,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:00:00,2026-06-01 04:00:00,1.34554,1.34589,1.34488,1.34493,2789,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:00:00,2026-06-01 05:00:00,1.34494,1.34573,1.34489,1.34566,1499,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:00:00,2026-06-01 06:00:00,1.34567,1.34654,1.34559,1.34626,2413,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 06:00:00,2026-06-01 07:00:00,1.34628,1.34755,1.34575,1.34722,4492,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 07:00:00,2026-06-01 08:00:00,1.3472,1.34722,1.3455,1.34601,4545,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 08:00:00,2026-06-01 09:00:00,1.34603,1.3473,1.34598,1.34703,4567,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 09:00:00,2026-06-01 10:00:00,1.34702,1.34744,1.34567,1.34592,4524,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 10:00:00,2026-06-01 11:00:00,1.34593,1.34649,1.3455,1.34625,3846,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 11:00:00,2026-06-01 12:00:00,1.34626,1.34657,1.34594,1.3465,3792,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 12:00:00,2026-06-01 13:00:00,1.34651,1.34682,1.34619,1.34634,5125,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 13:00:00,2026-06-01 14:00:00,1.34633,1.34635,1.34099,1.34121,12320,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 14:00:00,2026-06-01 15:00:00,1.34119,1.34368,1.34063,1.34366,9184,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 15:00:00,2026-06-01 16:00:00,1.34367,1.34555,1.34327,1.34487,7229,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 16:00:00,2026-06-01 17:00:00,1.34486,1.34625,1.34401,1.34601,5182,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 17:00:00,2026-06-01 18:00:00,1.34602,1.34695,1.34532,1.34643,5296,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 18:00:00,2026-06-01 19:00:00,1.34642,1.34654,1.34567,1.34567,2793,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 19:00:00,2026-06-01 20:00:00,1.34566,1.34605,1.34529,1.34585,3097,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 20:00:00,2026-06-01 21:00:00,1.34584,1.34604,1.34539,1.34544,1551,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 21:00:00,2026-06-01 22:00:00,1.34491,1.34613,1.34482,1.34524,2553,18,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 22:00:00,2026-06-01 23:00:00,1.34527,1.34582,1.34495,1.34576,2016,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 23:00:00,2026-06-02 00:00:00,1.34575,1.34601,1.34563,1.34592,1049,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 00:00:00,2026-06-02 01:00:00,1.34593,1.34613,1.3452,1.34532,2584,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 01:00:00,2026-06-02 02:00:00,1.34533,1.34609,1.34503,1.34514,4010,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-02 02:00:00,2026-06-02 03:00:00,1.34515,1.34563,1.34506,1.34532,2109,13,0,GBPUSD,H1,C:\Program Files\MetaTrader 5\terminal64.exe
