bar_start_utc,bar_end_utc,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe,source_terminal
2026-06-01 00:00:00,2026-06-01 00:05:00,1.34505,1.34542,1.34461,1.34516,764,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:05:00,2026-06-01 00:10:00,1.34518,1.34541,1.34505,1.34532,366,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:10:00,2026-06-01 00:15:00,1.34529,1.34533,1.34483,1.34509,277,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:15:00,2026-06-01 00:20:00,1.3451,1.34531,1.34482,1.34486,443,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:20:00,2026-06-01 00:25:00,1.34485,1.34503,1.34474,1.34475,169,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:25:00,2026-06-01 00:30:00,1.34473,1.34481,1.34451,1.34475,435,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:30:00,2026-06-01 00:35:00,1.34479,1.34486,1.34464,1.34464,333,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:35:00,2026-06-01 00:40:00,1.34465,1.34472,1.34454,1.34464,215,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:40:00,2026-06-01 00:45:00,1.34463,1.34482,1.34454,1.34478,201,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:45:00,2026-06-01 00:50:00,1.34479,1.34493,1.34465,1.34474,334,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:50:00,2026-06-01 00:55:00,1.34476,1.34495,1.3445,1.34453,332,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 00:55:00,2026-06-01 01:00:00,1.34454,1.34513,1.34454,1.34509,418,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:00:00,2026-06-01 01:05:00,1.34508,1.34515,1.34488,1.34505,489,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:05:00,2026-06-01 01:10:00,1.34504,1.34524,1.34496,1.34516,336,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:10:00,2026-06-01 01:15:00,1.34515,1.34525,1.34504,1.34508,207,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:15:00,2026-06-01 01:20:00,1.34507,1.34508,1.34486,1.34497,334,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:20:00,2026-06-01 01:25:00,1.34498,1.3453,1.34498,1.34515,401,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:25:00,2026-06-01 01:30:00,1.34513,1.34515,1.34492,1.34494,223,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:30:00,2026-06-01 01:35:00,1.34496,1.34504,1.3448,1.34504,284,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:35:00,2026-06-01 01:40:00,1.34503,1.34515,1.34498,1.34499,314,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:40:00,2026-06-01 01:45:00,1.34498,1.34523,1.34498,1.34519,194,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:45:00,2026-06-01 01:50:00,1.3452,1.34522,1.34499,1.34502,170,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:50:00,2026-06-01 01:55:00,1.34501,1.34523,1.34498,1.3452,202,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 01:55:00,2026-06-01 02:00:00,1.34519,1.34533,1.34509,1.34531,185,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:00:00,2026-06-01 02:05:00,1.3453,1.34536,1.34524,1.34532,225,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:05:00,2026-06-01 02:10:00,1.34531,1.34551,1.34531,1.3454,159,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:10:00,2026-06-01 02:15:00,1.34542,1.34552,1.3454,1.34546,154,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:15:00,2026-06-01 02:20:00,1.34547,1.34556,1.34545,1.34551,157,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:20:00,2026-06-01 02:25:00,1.34552,1.34557,1.34545,1.34554,203,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:25:00,2026-06-01 02:30:00,1.34555,1.34555,1.34533,1.34534,103,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:30:00,2026-06-01 02:35:00,1.34533,1.34536,1.34523,1.34535,238,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:35:00,2026-06-01 02:40:00,1.34536,1.3455,1.34536,1.34543,204,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:40:00,2026-06-01 02:45:00,1.34542,1.34543,1.34524,1.34525,242,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:45:00,2026-06-01 02:50:00,1.34526,1.34535,1.34525,1.34534,259,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:50:00,2026-06-01 02:55:00,1.34535,1.34538,1.3453,1.34535,196,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 02:55:00,2026-06-01 03:00:00,1.34536,1.34556,1.34533,1.34553,210,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:00:00,2026-06-01 03:05:00,1.34554,1.34586,1.34554,1.34576,231,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:05:00,2026-06-01 03:10:00,1.34575,1.34578,1.34565,1.34566,220,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:10:00,2026-06-01 03:15:00,1.34568,1.3457,1.34552,1.34552,181,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:15:00,2026-06-01 03:20:00,1.34553,1.34562,1.34524,1.34526,300,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:20:00,2026-06-01 03:25:00,1.34525,1.34535,1.34516,1.34531,281,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:25:00,2026-06-01 03:30:00,1.34533,1.34571,1.34532,1.34564,255,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:30:00,2026-06-01 03:35:00,1.34563,1.34589,1.34563,1.34563,276,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:35:00,2026-06-01 03:40:00,1.34561,1.34561,1.34524,1.34532,220,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:40:00,2026-06-01 03:45:00,1.34533,1.34533,1.34493,1.34496,229,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:45:00,2026-06-01 03:50:00,1.34497,1.34512,1.34496,1.34502,189,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:50:00,2026-06-01 03:55:00,1.34503,1.34505,1.34493,1.34502,168,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 03:55:00,2026-06-01 04:00:00,1.34503,1.34506,1.34488,1.34493,239,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:00:00,2026-06-01 04:05:00,1.34494,1.34513,1.34489,1.34513,175,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:05:00,2026-06-01 04:10:00,1.34512,1.34526,1.34507,1.3452,143,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:10:00,2026-06-01 04:15:00,1.34521,1.34525,1.34516,1.34522,117,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:15:00,2026-06-01 04:20:00,1.34523,1.34543,1.34523,1.34542,81,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:20:00,2026-06-01 04:25:00,1.34541,1.34546,1.34536,1.34546,86,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:25:00,2026-06-01 04:30:00,1.34545,1.34556,1.34541,1.34554,126,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:30:00,2026-06-01 04:35:00,1.34553,1.34558,1.34549,1.3455,83,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:35:00,2026-06-01 04:40:00,1.34548,1.34568,1.34547,1.34565,119,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:40:00,2026-06-01 04:45:00,1.34564,1.34573,1.34564,1.34566,177,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:45:00,2026-06-01 04:50:00,1.34564,1.34564,1.34546,1.34553,136,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:50:00,2026-06-01 04:55:00,1.34552,1.34556,1.34546,1.34556,121,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 04:55:00,2026-06-01 05:00:00,1.34555,1.34566,1.34551,1.34566,135,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:00:00,2026-06-01 05:05:00,1.34567,1.34593,1.34559,1.34586,273,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:05:00,2026-06-01 05:10:00,1.34587,1.34616,1.34587,1.34613,269,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:10:00,2026-06-01 05:15:00,1.34612,1.34623,1.34597,1.34614,189,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:15:00,2026-06-01 05:20:00,1.34613,1.34625,1.34612,1.34623,117,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:20:00,2026-06-01 05:25:00,1.34624,1.34634,1.34619,1.3463,202,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:25:00,2026-06-01 05:30:00,1.34628,1.34628,1.34616,1.34616,165,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:30:00,2026-06-01 05:35:00,1.34617,1.34624,1.34608,1.34611,171,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:35:00,2026-06-01 05:40:00,1.34612,1.34627,1.34609,1.34627,204,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:40:00,2026-06-01 05:45:00,1.34626,1.3464,1.34614,1.34639,218,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:45:00,2026-06-01 05:50:00,1.34638,1.34653,1.34634,1.34645,162,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:50:00,2026-06-01 05:55:00,1.34644,1.34654,1.34633,1.34636,248,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 05:55:00,2026-06-01 06:00:00,1.34635,1.34643,1.34622,1.34626,195,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 06:00:00,2026-06-01 06:05:00,1.34628,1.34673,1.34628,1.34652,404,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 06:05:00,2026-06-01 06:10:00,1.34653,1.34693,1.34643,1.34683,360,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 06:10:00,2026-06-01 06:15:00,1.34682,1.34688,1.34643,1.34663,341,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 06:15:00,2026-06-01 06:20:00,1.34661,1.34661,1.34634,1.34635,313,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
2026-06-01 06:20:00,2026-06-01 06:25:00,1.34636,1.34636,1.34601,1.34601,339,13,0,GBPUSD,M5,C:\Program Files\MetaTrader 5\terminal64.exe
