attempt_no,variant_id,regime_owner,mechanic,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2010_2014_trades,era_2010_2014_stress_net_r,era_2010_2014_stress_pf,era_2010_2014_average_stress_r,era_2010_2014_closed_drawdown_r,era_2014_2018_trades,era_2014_2018_stress_net_r,era_2014_2018_stress_pf,era_2014_2018_average_stress_r,era_2014_2018_closed_drawdown_r,era_2018_2022_trades,era_2018_2022_stress_net_r,era_2018_2022_stress_pf,era_2018_2022_average_stress_r,era_2018_2022_closed_drawdown_r,era_2022_2026_trades,era_2022_2026_stress_net_r,era_2022_2026_stress_pf,era_2022_2026_average_stress_r,era_2022_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
21120,060e5b7c4d547257,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.5,""hold_hours"":12,""hour_window"":""LONDON"",""pending_expiry_hours"":4.0,""stop_atr"":2.0,""target_mode"":""FIXED"",""target_r"":1.25}",1814,-571.6335504639276,0.5624150019172419,-0.31512323619841653,592.1149923220747,313,-116.46616015588886,0.5025341577340041,-0.3720963583255235,118.636312607682,345,-159.62214927022097,0.4200436381825947,-0.4626728964354231,159.62214927022094,549,-173.30340822292388,0.5623424171941244,-0.31567105322936956,174.34993639131648,607,-122.24183281489391,0.6951632318699648,-0.20138687448911682,141.43770559556708,-577.5729858184928,1.0,313,0.4200436381825947,-0.4626728964354231,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
21121,09522ce21f8c721a,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.25,""entry_offset_atr"":0.1,""hold_hours"":4,""hour_window"":""LONDON"",""pending_expiry_hours"":2.0,""stop_atr"":0.75,""target_mode"":""ANCHOR"",""target_r"":1.0}",161,-14.75232664538367,0.8866936361833625,-0.09162935804586131,24.645191668051428,17,-5.176814886390431,0.6646797310159963,-0.3045185227288489,8.563798268050066,2,0.5423187640382507,1.3701142006485703,0.2711593820191254,1.4652741318434077,15,-10.615795116965394,0.33632224154055945,-0.7077196744643596,12.073079274019944,127,0.49796459393390524,1.0051178550640496,0.003920981054597679,24.645191668051428,-32.94353956593853,1.0,2,0.33632224154055945,-0.7077196744643596,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
21122,0a19e9872e5ca708,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.4,""entry_offset_atr"":0.35,""hold_hours"":12,""hour_window"":""NEW_YORK"",""pending_expiry_hours"":6.0,""stop_atr"":1.5,""target_mode"":""FIXED"",""target_r"":1.0}",2486,-570.4320231913537,0.6195452104583496,-0.22945777280424523,570.4320231913539,454,-99.55437726487457,0.6238792181785768,-0.21928276930589113,99.83435849233862,435,-125.50512513739113,0.5492732368458878,-0.2885175290514739,131.2004185513279,711,-162.74450046980692,0.6232495434258685,-0.22889521866358217,164.25483864908762,886,-182.62802031928098,0.6516299353773974,-0.20612643376894016,182.628020319281,-580.6559655086853,1.0,435,0.5492732368458878,-0.2885175290514739,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
21123,0f74d7227b2c55df,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.25,""entry_offset_atr"":0.1,""hold_hours"":12,""hour_window"":""NEW_YORK"",""pending_expiry_hours"":0.5,""stop_atr"":1.0,""target_mode"":""ANCHOR"",""target_r"":1.25}",2056,-487.00969764923155,0.6994312878359422,-0.23687242103561845,489.958291971279,407,-58.16257086031345,0.8097894831398802,-0.14290557950936966,63.04336696309029,314,-84.52793272396636,0.6611768137380596,-0.26919723797441514,87.63834036819165,532,-161.316551624422,0.6298103064713989,-0.30322660079778574,161.87224665418086,803,-183.00264244052977,0.7091834396066924,-0.22789868298945176,184.9367727206435,-510.24350063146505,1.0,314,0.6298103064713989,-0.30322660079778574,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
21124,0fa30cd2f84058bb,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.6,""entry_offset_atr"":0.2,""hold_hours"":12,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":4.0,""stop_atr"":1.0,""target_mode"":""ANCHOR"",""target_r"":2.0}",1613,-385.95924206973916,0.6757416625062345,-0.23928037326084262,389.77706487715733,292,-88.37892212610406,0.6092189946461443,-0.3026675415277536,91.65519734172912,162,-41.7290716946747,0.6467259380633463,-0.2575868623128068,41.729071694674694,356,-94.82122098560365,0.650503243137437,-0.26635174434158326,94.82122098560372,803,-161.03002726335683,0.7197989653087395,-0.20053552585723142,165.73362176121353,-404.7982294250574,1.0,162,0.6092189946461443,-0.3026675415277536,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
21125,1743ef8fabf2ec42,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.4,""entry_offset_atr"":0.5,""hold_hours"":6,""hour_window"":""LONDON"",""pending_expiry_hours"":1.0,""stop_atr"":1.25,""target_mode"":""FIXED"",""target_r"":1.0}",1361,-400.60928251454044,0.5536436046708357,-0.2943492156609408,413.3161137307132,206,-76.57778494347986,0.4716690592285519,-0.3717368201139799,79.29359776658359,114,-51.760470878779564,0.396282072163502,-0.45403921823490845,53.16054870584059,353,-113.40342065453316,0.5243950870593626,-0.32125614916298345,114.91438096411581,688,-158.86760603774786,0.6291523498043852,-0.2309122180781219,169.65173713945734,-405.27532252901267,1.0,114,0.396282072163502,-0.45403921823490845,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
21126,1cdcf6e09dc7662c,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.25,""entry_offset_atr"":0.1,""hold_hours"":2,""hour_window"":""NEW_YORK"",""pending_expiry_hours"":4.0,""stop_atr"":1.0,""target_mode"":""FIXED"",""target_r"":2.5}",1488,-395.20775731936124,0.5980418750027755,-0.2655966111017213,395.2077573193598,295,-73.90098423050834,0.6228153335958896,-0.2505118109508757,77.15833968929729,159,-58.59108975729534,0.4563710914196672,-0.3684974198572034,59.63874048825703,352,-98.52872775790487,0.5704397106586255,-0.27991115840313885,98.52872775790492,682,-164.1869555736526,0.6352451276826836,-0.24074333661825895,165.03391781262818,-407.88991962944317,1.0,159,0.4563710914196672,-0.3684974198572034,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
21127,1eff464ad80f4ad3,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":0.8,""entry_offset_atr"":0.35,""hold_hours"":6,""hour_window"":""LONDON_NY"",""pending_expiry_hours"":0.5,""stop_atr"":1.25,""target_mode"":""FIXED"",""target_r"":1.25}",4149,-1133.906564106829,0.5961216153058115,-0.2732963519177703,1134.0116151131651,795,-243.2273689659356,0.5559920623160625,-0.30594637605778063,245.47618912283207,707,-173.19031906252445,0.6276576064445006,-0.24496509061177432,176.46936597538485,1111,-354.59771585576624,0.5446230638564428,-0.31916986125631525,357.34852111843645,1536,-362.89116022260265,0.6427945384295982,-0.2362572657699236,362.99621122893717,-1143.337412509006,1.0,707,0.5446230638564428,-0.31916986125631525,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
21128,22eb8b07060e1e27,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.5,""entry_offset_atr"":0.2,""hold_hours"":2,""hour_window"":""LONDON"",""pending_expiry_hours"":4.0,""stop_atr"":2.0,""target_mode"":""FIXED"",""target_r"":1.5}",1939,-564.4721951260705,0.5095532660734006,-0.2911151083682674,574.5145926384175,332,-93.4273394726882,0.5388231582357383,-0.2814076490141211,96.31912526431265,392,-151.2239003313439,0.3859435655784365,-0.3857752559473059,151.22390033134386,605,-164.28232343500738,0.5399786926678665,-0.2715410304710866,164.5782884367452,610,-155.538631887031,0.5491121902514571,-0.25498136374923114,165.44565541343266,-571.6515832512956,1.0,332,0.3859435655784365,-0.3857752559473059,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
21129,239794a089a55787,CHOP,CHOP_VWAP_PASSIVE_FADE,"{""deviation_atr"":1.5,""entry_offset_atr"":0.5,""hold_hours"":12,""hour_window"":""LONDON"",""pending_expiry_hours"":6.0,""stop_atr"":1.5,""target_mode"":""FIXED"",""target_r"":1.0}",925,-317.66505998585023,0.5011768570485261,-0.3434216864711894,323.5002574562674,129,-35.94276564018389,0.570836223302044,-0.27862609023398366,37.31445729851676,111,-48.08312811649923,0.415250217855068,-0.433181334382876,48.0831281164992,246,-102.64775385365662,0.42915010880279325,-0.41726729208803504,103.64379077029169,439,-130.9914123755105,0.5499104576754781,-0.2983859051833952,135.4549181875949,-323.7261039262363,1.0,111,0.415250217855068,-0.433181334382876,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
