entry_time,entry_date,entry_hour,entry_session,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_session,date,hour,session,exit_deal,exit_price,profit_aed,balance,exit_comment
2022.07.01 17:00:00,2022-07-01,17,evening,SHORT,2,0.01,1799.38,A1_M5_MOM_R2_PULLBAC,2022.07.03 22:02:00,2022-07-03,22,night,2022-07-01,17,evening,3,1811.53,-12.15,987.85,sl 1809.82
2022.07.04 12:00:00,2022-07-04,12,afternoon,SHORT,4,0.01,1805.34,A1_M5_MOM_R2_PULLBAC,2022.07.04 12:25:40,2022-07-04,12,afternoon,2022-07-04,12,afternoon,5,1808.87,-3.53,984.32,sl 1808.84
2022.07.05 09:00:00,2022-07-05,9,morning,SHORT,6,0.01,1801.08,A1_M5_MOM_R2_PULLBAC,2022.07.05 13:53:28,2022-07-05,13,afternoon,2022-07-05,9,morning,9,1786.81,14.27,998.59,tp 1786.81
2022.07.05 13:15:00,2022-07-05,13,afternoon,SHORT,7,0.01,1794.32,A1_M5_MOM_R2_PULLBAC,2022.07.05 14:06:37,2022-07-05,14,afternoon,2022-07-05,13,afternoon,10,1772.09,22.23,1020.82,tp 1772.11
2022.07.05 13:45:00,2022-07-05,13,afternoon,SHORT,8,0.01,1789.25,A1_M5_MOM_R2_PULLBAC,2022.07.06 13:50:40,2022-07-06,13,afternoon,2022-07-05,13,afternoon,11,1756.60,32.65,1053.47,tp 1756.61
2022.07.07 04:00:00,2022-07-07,4,night,SHORT,12,0.01,1745.83,A1_M5_MOM_R2_PULLBAC,2022.07.07 12:50:31,2022-07-07,12,afternoon,2022-07-07,4,night,20,1738.82,7.01,1060.48,tp 1738.83
2022.07.07 04:30:00,2022-07-07,4,night,SHORT,13,0.01,1745.32,A1_M5_MOM_R2_PULLBAC,2022.07.07 13:05:38,2022-07-07,13,afternoon,2022-07-07,4,night,22,1738.31,7.01,1067.49,tp 1738.32
2022.07.07 05:00:00,2022-07-07,5,night,SHORT,14,0.01,1744.41,A1_M5_MOM_R2_PULLBAC,2022.07.07 13:49:02,2022-07-07,13,afternoon,2022-07-07,5,night,23,1746.56,-5.19,1062.3,sl 1746.55
2022.07.07 06:45:00,2022-07-07,6,morning,SHORT,15,0.01,1744.74,A1_M5_MOM_R2_PULLBAC,2022.07.07 13:49:02,2022-07-07,13,afternoon,2022-07-07,6,morning,24,1746.58,-6.99,1055.31,sl 1746.58
2022.07.07 07:00:00,2022-07-07,7,morning,SHORT,16,0.01,1743.52,A1_M5_MOM_R2_PULLBAC,2022.07.07 13:49:15,2022-07-07,13,afternoon,2022-07-07,7,morning,25,1747.04,-5.68,1049.63,sl 1747.03
2022.07.07 07:30:00,2022-07-07,7,morning,SHORT,17,0.01,1741.36,A1_M5_MOM_R2_PULLBAC,2022.07.07 13:49:24,2022-07-07,13,afternoon,2022-07-07,7,morning,26,1747.26,-3.51,1046.12,sl 1747.25
2022.07.07 12:00:00,2022-07-07,12,afternoon,SHORT,18,0.01,1743.75,A1_M5_MOM_R2_PULLBAC,2022.07.07 13:49:39,2022-07-07,13,afternoon,2022-07-07,12,afternoon,27,1747.92,-3.51,1042.61,sl 1747.91
2022.07.07 12:30:00,2022-07-07,12,afternoon,SHORT,19,0.01,1741.37,A1_M5_MOM_R2_PULLBAC,2022.07.07 13:50:13,2022-07-07,13,afternoon,2022-07-07,12,afternoon,28,1748.20,-4.68,1037.93,sl 1748.19
2022.07.07 13:00:00,2022-07-07,13,afternoon,SHORT,21,0.01,1739.59,A1_M5_MOM_R2_PULLBAC,2022.07.07 13:50:14,2022-07-07,13,afternoon,2022-07-07,13,afternoon,29,1748.25,-3.51,1034.42,sl 1748.24
2022.07.07 15:00:00,2022-07-07,15,afternoon,SHORT,30,0.01,1741.81,A1_M5_MOM_R2_PULLBAC,2022.07.08 12:12:26,2022-07-08,12,afternoon,2022-07-07,15,afternoon,36,1743.94,-3.71,1030.71,sl 1743.94
2022.07.07 15:30:00,2022-07-07,15,afternoon,SHORT,31,0.01,1740.75,A1_M5_MOM_R2_PULLBAC,2022.07.08 12:15:18,2022-07-08,12,afternoon,2022-07-07,15,afternoon,37,1744.48,-3.5,1027.21,sl 1744.48
2022.07.07 16:00:00,2022-07-07,16,evening,SHORT,32,0.01,1739.83,A1_M5_MOM_R2_PULLBAC,2022.07.08 12:15:27,2022-07-08,12,afternoon,2022-07-07,16,evening,38,1744.68,-3.51,1023.7,sl 1744.67
2022.07.08 11:00:00,2022-07-08,11,morning,SHORT,33,0.01,1741.17,A1_M5_MOM_R2_PULLBAC,2022.07.08 14:13:41,2022-07-08,14,afternoon,2022-07-08,11,morning,42,1744.54,-7.76,1015.94,sl 1744.51
2022.07.08 11:15:00,2022-07-08,11,morning,SHORT,34,0.01,1740.23,A1_M5_MOM_R2_PULLBAC,2022.07.08 14:31:38,2022-07-08,14,afternoon,2022-07-08,11,morning,43,1746.36,-5.34,1010.6,sl 1746.36
2022.07.08 12:00:00,2022-07-08,12,afternoon,SHORT,35,0.01,1740.98,A1_M5_MOM_R2_PULLBAC,2022.07.08 14:31:40,2022-07-08,14,afternoon,2022-07-08,12,afternoon,44,1746.66,-7.58,1003.02,sl 1746.63
2022.07.08 12:30:00,2022-07-08,12,afternoon,SHORT,39,0.01,1741.02,A1_M5_MOM_R2_PULLBAC,2022.07.08 14:44:37,2022-07-08,14,afternoon,2022-07-08,12,afternoon,45,1748.42,-8.59,994.43,sl 1748.42
2022.07.08 13:45:00,2022-07-08,13,afternoon,SHORT,40,0.01,1739.08,A1_M5_MOM_R2_PULLBAC,2022.07.08 14:45:14,2022-07-08,14,afternoon,2022-07-08,13,afternoon,46,1749.95,-8.14,986.29,sl 1749.95
